Unit,PO Date,PO ID,Vendor Name,Vendor Cntry,Item Category Descr,USD Amount
HQSMS,03/10/2014,0000028186,KITCHEN ESSENTIALS,IND,WATER CANS,"143,220.00"
HQSMS,03/10/2014,0000028173,Consultoria Medioambiental del Vinalopo,ESP,LAMP/ LAMP COMPONENTS,"107,878.02"
ETH01,03/10/2014,0000003621,BEE FREIGHT TRANSPORT ASSOCIATION,ETH,TRANSPORT SUPPORT,"190,111.98"
HQSMS,03/10/2014,0000028183,NATIONAL TENT HOUSE,PAK,BLANKETS,"315,057.60"
HQSMS,07/10/2014,0000028190,Paramount Tarpaulin Industries,PAK,BLANKETS,"126,792.00"
KOR01,07/10/2014,0000000600,Appco Korea Ltd.,KOR,ADVERTISING/ INFORMATION SER,"1,053,130.93"
HQSMS,07/10/2014,0000028210,RELTEX TARPAULINS (AFRICA) EPZ LTD,KEN,PLASTIC PRODUCTS (SHEETS & ROL,"316,785.00"
HQSMS,07/10/2014,0000028189,Paramount Tarpaulin Industries,PAK,BLANKETS,"147,924.00"
JORMN,07/10/2014,0000000099,DANISH REFUGEE COUNCIL - DRC,DNK,EDUCATION/ TRAINING SERVICES,"250,792.03"
LBN01,08/10/2014,0000001529,MEDCO S.A.L,LBN,DIESEL,"187,582.56"
HQSMS,08/10/2014,0000028217,CAPTAIN ANDY'S FISHING SUPPLY LTD,KEN,MARINE TRANSPORT,"187,178.68"
HQSMS,09/10/2014,0000028232,Paramount Tarpaulin Industries,PAK,BLANKETS,"388,125.00"
KEN01,09/10/2014,0000007120,KARACHI HARDWARE CONSTRUCTION CO. LTD,KEN,OFFICE FURNITURE,"127,883.54"
HQSMS,09/10/2014,0000028224,RMA Automotive Company Limited,THA,BUSINESS/ ADMINISTRATIVE SER,"300,000.00"
HQSMS,09/10/2014,0000028226,CORNERSTONE ONDEMAND INC.,USA,EDUCATION/ TRAINING SERVICES,"152,477.76"
HQSMS,09/10/2014,0000028249,N-R-S INTERNATIONAL -  FZE,ARE,PLASTIC PRODUCTS (SHEETS & ROL,"234,780.00"
SSD01,09/10/2014,0000001700,GONDOKORO FURNITURE DISPLAY,SSD,OFFICE FURNITURE,"104,870.97"
HQSMS,09/10/2014,0000028237,Paramount Tarpaulin Industries,PAK,BLANKETS,"147,924.00"
HQSMS,09/10/2014,0000028234,DHL GLOBAL FORWARDING (DENMARK) A/S,DNK,TRANSPORT SUPPORT,"131,235.00"
TUR01,10/10/2014,0000001705,FORUM SOSYAL HIZMETLER TEMIZLIK ILACLAMA,TUR,CLOTHING,"3,041,452.59"
HQSMS,10/10/2014,0000028264,VANDANA LOGISTICS,IND,BEDCLOTHES/ MATRESSES/ TOWELS,"205,632.00"
TUR01,10/10/2014,0000001707,FORUM SOSYAL HIZMETLER TEMIZLIK ILACLAMA,TUR,CLOTHING,"1,520,221.25"
HQSMS,10/10/2014,0000028266,ALPINTER,BEL,WATER CANS,"115,200.00"
HQSMS,10/10/2014,0000028268,KITCHEN ESSENTIALS,IND,BEDCLOTHES/ MATRESSES/ TOWELS,"205,827.00"
HQSMS,10/10/2014,0000028253,PARKASH WOOLEN INDUSTRIES,IND,BLANKETS,"128,250.00"
TUR01,11/10/2014,0000001711,FORUM SOSYAL HIZMETLER TEMIZLIK ILACLAMA,TUR,CLOTHING,"2,589,991.22"
TUR01,11/10/2014,0000001709,GUNES SOSYAL HIZMETLER GIDA ORG TIC LTD,TUR,CLOTHING,"3,248,463.56"
PAK01,13/10/2014,0000004642,N-R-S INTERNATIONAL -  FZE,ARE,PLASTIC PRODUCTS (SHEETS & ROL,"454,374.20"
PAK01,13/10/2014,0000004643,PARAMOUNT TARPAULIN INDUSTRIES,PAK,BLANKETS,"1,051,966.80"
TUR01,13/10/2014,0000001713,KARDESLER DERI SARACIYE TEKS. LTD STI,TUR,CLOTHING,"3,814,703.25"
PAK01,13/10/2014,0000004644,NATIONAL TENT HOUSE,PAK,PERSONAL CARE PRODUCTS,"139,909.00"
TZA01,14/10/2014,0000002977,HYDRAFORM INTERNATIONAL (PTY) LTD,ZAF,BRICK-MAKING EQUIPMENT,"429,834.50"
PSFRR,14/10/2014,0000000482,Numero Blu Servizi SpA,ITA,ADVERTISING/ INFORMATION SER,"285,895.81"
PSFRR,14/10/2014,0000000484,DEMO TV LTD,GBR,ADVERTISING/ INFORMATION SER,"190,597.20"
PSFRR,14/10/2014,0000000485,APPCO GROUP ITALIA SRL,ITA,ADVERTISING/ INFORMATION SER,"597,204.57"
SOM01,14/10/2014,0000001363,UNDP REPRESENTATIVE IN SOMALIA,KEN,BUSINESS/ ADMINISTRATIVE SER,"169,754.85"
SYR01,14/10/2014,0000003898,FOUR SEASONS HOTEL,LBN,MEETING/TRAVEL/ FOOD SER,"143,102.20"
HQSMS,15/10/2014,0000028298,GRADUATE INSTIT. OF INT.AND DEV. STUDIES,CHE,BUSINESS/ ADMINISTRATIVE SER,"110,500.00"
HQSMS,15/10/2014,0000028306,ALPINTER,BEL,KITCHENWARE,"376,250.00"
TUR01,15/10/2014,0000001720,NOBLE HOUSE,TUR,SOAP/CLEANING /HYGIENE SUPPLIE,"196,508.69"
TUR01,15/10/2014,0000001717,RAM DIS TICARET A.S.,TUR,BEDCLOTHES/ MATRESSES/ TOWELS,"746,268.66"
PHL01,15/10/2014,0000000574,Y&RPhilippines-MEC MEDIA COMM,PHL,ADVERTISING/ INFORMATION SER,"104,941.23"
TUR01,15/10/2014,0000001716,GUNES SOSYAL HIZMETLER GIDA ORG TIC LTD,TUR,CLOTHING,"1,906,718.17"
SSD01,16/10/2014,0000001729,GAMO ENGINEERING COMPANY LTD,SSD,HEALTHCARE SERVICES,"141,980.65"
LBN01,16/10/2014,0000001538,Dar Al Handasah Nazih Taleb & Partners,LBN,PHOTO/ GRAPHIC/ DESIGN SER,"112,000.00"
HQSMS,16/10/2014,0000028309,TOYOTA MOTOR CORPORATION,JPN,4x4 STATION WAGON,"1,610,266.27"
HQSMS,16/10/2014,0000028310,TOYOTA MOTOR CORPORATION,JPN,4x4 STATION WAGON,"535,520.18"
SSD01,17/10/2014,0000001730,G.S CONSTRUCTION CO. LTD,SSD,MAINTENANCE/ CONSTRUCTION SER,"138,491.94"
HQSMS,17/10/2014,0000028326,WORLDFA EXPORTS PVT. LTD.,IND,KITCHENWARE,"107,900.00"
HQSMS,17/10/2014,0000028327,WORLDFA EXPORTS PVT. LTD.,IND,KITCHENWARE,"107,900.00"
LBN01,17/10/2014,0000001542,RAHIM MAKI MICHEL,LBN,EDUCATION/ TRAINING SERVICES,"149,083.20"
SSD01,17/10/2014,0000001731,G.S CONSTRUCTION CO. LTD,SSD,BUSINESS/ ADMINISTRATIVE SER,"143,935.48"
HQSMS,19/10/2014,0000028328,CMGRP,USA,BUSINESS/ ADMINISTRATIVE SER,"199,552.00"
HQSMS,20/10/2014,0000028348,CMGRP,USA,BUSINESS/ ADMINISTRATIVE SER,"234,458.00"
HQSMS,20/10/2014,0000028331,VISHAL METAL INDUSTRIES,IND,KITCHENWARE,"265,228.60"
HQSMS,20/10/2014,0000028334,N-R-S INTERNATIONAL -  FZE,ARE,TENT/ CAMP/ OUTDOOR EQUIP/ ACC,"2,656,500.00"
HQSMS,20/10/2014,0000028338,Farmingtons AUTOMOTIVE Gmbh,DEU,ARMOURED VEHICLES,"366,480.00"
HQSMS,20/10/2014,0000028342,BOSS COMPANY APS,DNK,OFFICE FURNITURE,"323,641.24"
Unit,PO Date,PO ID,Vendor Name,Vendor Cntry,Item Category Descr,USD Amount
HQSMS,20/10/2014,0000028346,Farmingtons AUTOMOTIVE Gmbh,DEU,ARMOURED VEHICLES,"317,060.00"
NER01,20/10/2014,0000001053,ASUSU S.A,NER,FINANCIAL SERVICES,"124,163.50"
HQSMS,21/10/2014,0000028365,DANOFFICE PLC,DNK,PHOTOCOPY EQUIPMENT,"204,250.73"
HQSMS,21/10/2014,0000028351,Farmingtons AUTOMOTIVE Gmbh,DEU,ARMOURED VEHICLES,"183,240.00"
TUR01,21/10/2014,0000001727,Van Golu - Azadi Ozaydin,TUR,MEETING/TRAVEL/ FOOD SER,"134,328.36"
HQSMS,21/10/2014,0000028361,KUEHNE AND NAGEL A/S,DNK,TRANSPORT SUPPORT,"168,000.00"
HQSMS,22/10/2014,0000028379,UltiSat Inc.,USA,TELECOMS SERVICES,"245,940.00"
TUR01,22/10/2014,0000001730,TECIMER LTD,TUR,LAMP/ LAMP COMPONENTS,"114,574.19"
SSD01,22/10/2014,0000001743,Juba Office Cleaning Services  LTD,SSD,MAINTENANCE/ CONSTRUCTION SER,"179,758.07"
KEN01,22/10/2014,0000007152,GALANA OIL KENYA LIMITED,KEN,DIESEL,"376,259.63"
BDI01,22/10/2014,0000000773,INTERPETROL BURUNDI,BDI,DIESEL,"126,504.84"
JOR01,22/10/2014,0000003249,International for foam and Mattresses,JOR,BEDCLOTHES/ MATRESSES/ TOWELS,"253,495.76"
CAF01,22/10/2014,0000001317,SDC INTERNATIONALE,CAF,STORAGE/PACKING/HANDLING,"278,295.72"
HQSMS,22/10/2014,0000028381,INTERNATIONAL DISPENSARY ASSOCIATION (ID,NLD,MISC DRUGS,"160,454.54"
TUR01,22/10/2014,0000001731,ALTUNOZ ITHALAT IHRACAT SANAYI,TUR,LAMP/ LAMP COMPONENTS,"114,574.19"
LBN01,23/10/2014,0000001549,PROTECTRON,LBN,SECURITY/ SAFETY SERVICES,"164,442.36"
JOR01,23/10/2014,0000003252,Irbid District Electricity Company LTD,JOR,UTILITIES,"1,628,029.29"
UKR01,23/10/2014,0000001030,"TOV ""TK-DOMASHNIY TEKSTYL""",UKR,BLANKETS,"109,343.63"
HQSMS,23/10/2014,0000028386,DANOFFICE PLC,DNK,NETWORK COMPONENTS / ACCESS,"103,815.70"
HQSMS,24/10/2014,0000028395,DHL GLOBAL FORWARDING (DENMARK) A/S,DNK,TRANSPORT SUPPORT,"181,930.00"
THA01,24/10/2014,0000001056,"TOYOTA THONBURI CO., LTD.",THA,SEDAN,"351,768.50"
SYR01,27/10/2014,0000003907,ALKHOULY & QURAIT,SYR,SOAP/CLEANING /HYGIENE SUPPLIE,"851,700.00"
IRQ01,27/10/2014,0000002168,UNITED NATIONS ASS. MISSION FOR IRAQ,KWT,BUSINESS/ ADMINISTRATIVE SER,"431,027.41"
SSD01,27/10/2014,0000001763,PACIFIC ARCHITECTS AND ENGINEERS INC.,USA,CHARTERS,"118,674.00"
HQSMS,27/10/2014,0000028416,NATIONAL TENT HOUSE,PAK,BLANKETS,"255,438.00"
HQSMS,27/10/2014,0000028412,Farmingtons AUTOMOTIVE Gmbh,DEU,4x4 STATION WAGON,"157,840.00"
HQSMS,27/10/2014,0000028425,Integration energy&environment GmbH,DEU,ENGINEERING SERVICES,"309,912.32"
TUR01,28/10/2014,0000001738,EMS MOBIL SISTEMLER,TUR,MINIBUS,"548,726.95"
HQSMS,28/10/2014,0000028438,Farmingtons AUTOMOTIVE Gmbh,DEU,ARMOURED VEHICLES,"183,240.00"
SYR01,28/10/2014,0000003912,BAALBAKI GROUP SA (OFF-SHORE) LTD,LBN,BEDCLOTHES/ MATRESSES/ TOWELS,"1,023,506.99"
UKR01,28/10/2014,0000001043,"TOV ""TK-DOMASHNIY TEKSTYL""",UKR,BLANKETS,"405,405.40"
DONIK,28/10/2014,0000000196,CRS-CATHOLIC RELIEF SERVICES,BIH,TENT/ CAMP/ OUTDOOR EQUIP/ ACC,"405,720.00"
HQSMS,28/10/2014,0000028450,HESCO BASTION LTD.,GBR,PERSONAL SAFETY/ PROTECTION,"185,949.29"
HQSMS,28/10/2014,0000028436,DANOFFICE PLC,DNK,NETWORK COMPONENTS / ACCESS,"193,617.35"
HQSMS,28/10/2014,0000028435,Paramount Tarpaulin Industries,PAK,BLANKETS,"316,980.00"
HQSMS,28/10/2014,0000028431,ACCENTURE AG,CHE,DATA COLLECTION EQUIPMENT,"232,258.90"
HQSMS,28/10/2014,0000028451,O.B. WIIK AS,NOR,PREFABRICATED Warehouse,"281,050.00"
HQSMS,29/10/2014,0000028455,W. GIERTSEN HALLSYSTEM AS,NOR,LAMP/ LAMP COMPONENTS,"406,980.00"
CHN01,29/10/2014,0000001509,HONG KONG FUNDRAISING CONSULTANCY LTD,HKG,ADVERTISING/ INFORMATION SER,"115,889.78"
HQSMS,29/10/2014,0000028462,UNITED NATIONS OFFICE AT GENEVA,CHE,BUSINESS/ ADMINISTRATIVE SER,"249,513.00"
HQSMS,29/10/2014,0000028460,ZORYA SECURITY PRINTING,UKR,REGISTRATION SUPPLIES,"105,375.00"
KEN01,29/10/2014,0000007174,G4S SECURITY SERVICES (K) LTD,KEN,SECURITY/ SAFETY SERVICES,"142,065.16"
HQSMS,29/10/2014,0000028461,PLANSON INTERNATIONAL CO.,USA,PRINTER/ PRINTER ACCESSORIES,"246,120.00"
HQSMS,30/10/2014,0000028478,DHL GLOBAL FORWARDING (DENMARK) A/S,DNK,CARGO/PASSENGER TRANSPORT,"239,633.00"
UKR01,30/10/2014,0000001051,PP YAROSLAV,UKR,BLANKETS,"126,563.71"
DONIK,30/10/2014,0000000197,Fast Retailing Co. Ltd.,JPN,CLOTHING,"111,517.00"
ZMB01,30/10/2014,0000001534,BUILDCON INVESTMENTS LTD,ZMB,BUSINESS/ ADMINISTRATIVE SER,"334,828.14"
HQSMS,30/10/2014,0000028491,Consultoria Medioambiental del Vinalopo,ESP,LAMP/ LAMP COMPONENTS,"107,878.02"
HQSMS,30/10/2014,0000028489,TECHNO TARP & POLIMERS PVT LTD,IND,PLASTIC PRODUCTS (SHEETS & ROL,"174,025.50"
HQSMS,30/10/2014,0000028486,VANDANA LOGISTICS,IND,BEDCLOTHES/ MATRESSES/ TOWELS,"200,200.00"
HQSMS,30/10/2014,0000028479,O.K.I. GENERAL TRADING LLC,ARE,BLANKETS,"163,134.40"
HQSMS,30/10/2014,0000028476,HUGH WOOD INC,USA,INSURANCE SERVICES,"210,992.21"
HQSMS,30/10/2014,0000028485,ALPINTER,BEL,KITCHENWARE,"331,100.00"
HQSMS,31/10/2014,0000028493,NATIONAL TENT HOUSE,PAK,BLANKETS,"204,350.40"
HQSMS,31/10/2014,0000028495,Paramount Tarpaulin Industries,PAK,BLANKETS,"549,432.00"
HQSMS,31/10/2014,0000028504,VISHAL METAL INDUSTRIES,IND,KITCHENWARE,"123,291.00"
HQSMS,31/10/2014,0000028520,N-R-S INTERNATIONAL -  FZE,ARE,PLASTIC PRODUCTS (SHEETS & ROL,"2,992,990.00"
HQSMS,31/10/2014,0000028497,NOVACOM SERVICES,FRA,SATELLITE EQUIP/ ACCESSORIES,"265,560.00"
HQSMS,02/11/2014,0000028525,W. GIERTSEN HALLSYSTEM AS,NOR,LAMP/ LAMP COMPONENTS,"195,350.40"
HQSMS,02/11/2014,0000028524,W. GIERTSEN HALLSYSTEM AS,NOR,LAMP/ LAMP COMPONENTS,"195,350.40"
HQSMS,02/11/2014,0000028526,W. GIERTSEN HALLSYSTEM AS,NOR,LAMP/ LAMP COMPONENTS,"542,640.00"
HQSMS,02/11/2014,0000028527,W. GIERTSEN HALLSYSTEM AS,NOR,LAMP/ LAMP COMPONENTS,"323,000.00"
HQSMS,02/11/2014,0000028528,W. GIERTSEN HALLSYSTEM AS,NOR,LAMP/ LAMP COMPONENTS,"547,485.00"
TZA01,03/11/2014,0000003012,TOTAL (T) LTD,TZA,DIESEL,"122,183.96"
NGA01,03/11/2014,0000000890,MOUKA  LTD,NGA,BEDCLOTHES/ MATRESSES/ TOWELS,"117,391.30"
HQSMS,03/11/2014,0000028538,M.K. EXIM (INDIA) LIMITED,IND,BEDCLOTHES/ MATRESSES/ TOWELS,"120,514.50"
LBN01,03/11/2014,0000001559,AGILITY LOGISTICS LEBANON SAL,LBN,STORAGE/PACKING/HANDLING,"132,112.90"
HQSMS,03/11/2014,0000028554,STREAMFLOW POLYWEAVE PVT. LTD.,IND,BEDCLOTHES/ MATRESSES/ TOWELS,"128,310.00"
KEN01,03/11/2014,0000007188,SPARTAN RELIEF SUPPLIES LIMITED,KEN,BLANKETS,"539,000.00"
KEN01,03/11/2014,0000007187,TECHNO RELIEF SERVICES LTD,KEN,BEDCLOTHES/ MATRESSES/ TOWELS,"249,200.00"
KEN01,03/11/2014,0000007189,SPARTAN RELIEF SUPPLIES LIMITED,KEN,KITCHENWARE,"444,028.20"
DONIK,03/11/2014,0000000193,GOVERNMENT OF CANADA,CAN,BLANKETS,"322,370.38"
SYR01,04/11/2014,0000003923,FOUR SEASONS HOTEL,LBN,MEETING/TRAVEL/ FOOD SER,"544,766.71"
KEN01,04/11/2014,0000007190,NET HEALTH LIMITED,TZA,MOSQUITO NET,"271,320.00"
HQSMS,04/11/2014,0000028564,TRANSMOTORS B.V.,NLD,SPARE PARTS/ ACCESSORIES,"249,522.00"
HQSMS,04/11/2014,0000028561,ARB Corporation Ltd.,AUS,SPARE PARTS/ ACCESSORIES,"213,118.93"
HQSMS,05/11/2014,0000028588,Fuse Foundation,GBR,EDUCATION/ TRAINING SERVICES,"125,000.00"
HQSMS,05/11/2014,0000028578,N-R-S INTERNATIONAL -  FZE,ARE,TENT/ CAMP/ OUTDOOR EQUIP/ ACC,"231,000.00"
HQSMS,05/11/2014,0000028573,HESCO BASTION LTD.,GBR,PERSONAL SAFETY/ PROTECTION,"240,264.32"
TUR01,05/11/2014,0000001757,AMBULANS HASTANE VE ILK YARDIM CIHAZLARI,TUR,MINIBUS,"629,244.00"
HQSMS,06/11/2014,0000028591,KUEHNE AND NAGEL A/S,DNK,CARGO/PASSENGER TRANSPORT,"267,400.00"
HQSMS,06/11/2014,0000028597,INTERNATIONAL DISPENSARY ASSOCIATION (ID,NLD,MISC DRUGS,"910,853.81"
DONIK,06/11/2014,0000000198,Fast Retailing Co. Ltd.,JPN,CLOTHING,"125,332.00"
UKR01,06/11/2014,0000001067,MEN ANORAK TEKSTIL,TUR,CLOTHING,"370,400.00"
HQSMS,06/11/2014,0000028601,INTERNATIONAL DISPENSARY ASSOCIATION (ID,NLD,MISC DRUGS,"265,118.15"
HQSMS,06/11/2014,0000028596,Think Digital Solutions LTD,GBR,REPRODUCTION SERVICES,"118,240.00"
TUR01,06/11/2014,0000001759,RAM DIS TICARET A.S.,TUR,BEDCLOTHES/ MATRESSES/ TOWELS,"577,184.25"
HQSMS,06/11/2014,0000028598,INTERNATIONAL DISPENSARY ASSOCIATION (ID,NLD,MISC MEDICAL SUPPLIES,"145,758.45"
CAF01,07/11/2014,0000001348,ETS JONESCO AUTOMOBILE,CMR,SPARE PARTS/ ACCESSORIES,"113,366.72"
PAK01,07/11/2014,0000004687,FMG SUPPLIES,PAK,BEDCLOTHES/ MATRESSES/ TOWELS,"624,000.00"
HQSMS,07/11/2014,0000028616,NATIONAL TENT HOUSE,PAK,BLANKETS,"586,470.00"
TUR01,07/11/2014,0000001766,KARDESLER DERI SARACIYE TEKS. LTD STI,TUR,CLOTHING,"938,207.34"
SEN01,07/11/2014,0000001974,MUSA KINDA ENTREPRISE,GMB,AGRICULTURE/ GARDEN TOOLS,"120,573.95"
HQSMS,07/11/2014,0000028607,DHL GLOBAL FORWARDING (DENMARK) A/S,DNK,TRANSPORT SUPPORT,"142,138.72"
PAK01,07/11/2014,0000004686,Shabbir & Sons,PAK,BEDCLOTHES/ MATRESSES/ TOWELS,"1,304,250.00"
HQSMS,09/11/2014,0000028629,O.K.I. GENERAL TRADING LLC,ARE,KITCHENWARE,"311,136.00"
HQSMS,09/11/2014,0000028627,BALDEV WOOLLEN INTERNATIONAL,IND,KITCHENWARE,"226,485.60"
HQSMS,09/11/2014,0000028630,TECHNO TARP & POLIMERS PVT LTD,IND,PLASTIC PRODUCTS (SHEETS & ROL,"453,244.00"
HQSMS,09/11/2014,0000028625,BALDEV WOOLLEN INTERNATIONAL,IND,KITCHENWARE,"206,791.20"
UKR01,10/11/2014,0000001073,ALHOUDA SARL,LBN,BEDCLOTHES/ MATRESSES/ TOWELS,"239,900.00"
HQSMS,10/11/2014,0000028633,CODAN LTD.,AUS,HF EQUIPMENT,"582,300.43"
HQSMS,10/11/2014,0000028639,Farmingtons AUTOMOTIVE Gmbh,DEU,ARMOURED VEHICLES,"317,060.00"
HQSMS,10/11/2014,0000028650,O.K.I. GENERAL TRADING LLC,ARE,BLANKETS,"114,900.00"
HQSMS,10/11/2014,0000028653,N-R-S INTERNATIONAL -  FZE,ARE,PLASTIC PRODUCTS (SHEETS & ROL,"135,200.00"
Unit,PO Date,PO ID,Vendor Name,Vendor Cntry,Item Category Descr,USD Amount
HQSMS,10/11/2014,0000028655,N-R-S INTERNATIONAL -  FZE,ARE,PLASTIC PRODUCTS (SHEETS & ROL,"169,000.00"
UKR01,10/11/2014,0000001072,ALHOUDA SARL,LBN,CLOTHING,"499,800.00"
SYR01,11/11/2014,0000003932,ALKHOULY & QURAIT,SYR,SOAP/CLEANING /HYGIENE SUPPLIE,"668,000.00"
SYR01,11/11/2014,0000003934,ALKHOULY & QURAIT,SYR,PERSONAL CARE PRODUCTS,"637,500.00"
IRQ01,11/11/2014,0000002202,UNITED NATIONS ASS. MISSION FOR IRAQ,KWT,BUSINESS/ ADMINISTRATIVE SER,"192,990.73"
IRQ01,11/11/2014,0000002201,UNITED NATIONS ASS. MISSION FOR IRAQ,KWT,BUSINESS/ ADMINISTRATIVE SER,"108,151.98"
TUR01,11/11/2014,0000001769,YAYLADAGI DEFNE PAZARLAMA,TUR,BEDCLOTHES/ MATRESSES/ TOWELS,"268,899.95"
SYR01,11/11/2014,0000003930,BAALBAKI GROUP SA (OFF-SHORE) LTD,LBN,BEDCLOTHES/ MATRESSES/ TOWELS,"1,015,762.93"
HQSMS,11/11/2014,0000028658,BIDCO OIL REFINERIES LIMITED,KEN,SOAP/CLEANING /HYGIENE SUPPLIE,"311,362.50"
SSD01,12/11/2014,0000001804,WARRIOR SECURITY SUDAN LIMITED,SDN,SECURITY/ SAFETY SERVICES,"344,624.19"
DONIK,12/11/2014,0000000201,TOMS SHOES LLC,USA,FOOTWEAR,"102,638.00"
KEN01,12/11/2014,0000007210,WFP SOMALIA,KEN,MEETING/TRAVEL/ FOOD SER,"115,200.00"
HQSMS,12/11/2014,0000028686,Farmingtons AUTOMOTIVE Gmbh,DEU,ARMOURED VEHICLES,"732,960.00"
SYR01,12/11/2014,0000003936,Al-Amir Co for Food Products/Al Amir Lil,SYR,CLOTHING,"1,363,925.79"
LBR01,12/11/2014,0000001804,UNITED NATIONS MISSION IN LIBERIA,LBR,DIESEL,"152,352.36"
KEN01,12/11/2014,0000007211,WFP SOMALIA,KEN,MEETING/TRAVEL/ FOOD SER,"183,671.24"
HQSMS,12/11/2014,0000028679,Transtec SA,BEL,EVALUATION SERVICE,"443,342.00"
HQSMS,12/11/2014,0000028615,UNITED NATIONS GENERAL FUND,USA,BUSINESS/ ADMINISTRATIVE SER,"173,618.50"
HQSMS,13/11/2014,0000028703,INDO-DANE TEXTILE INDUSTRIES PVT. LTD.,IND,BLANKETS,"149,625.00"
HQSMS,13/11/2014,0000028694,INTERNATIONAL DISPENSARY ASSOCIATION (ID,NLD,MISC DRUGS,"645,849.83"
HQSMS,13/11/2014,0000028695,IMRES,NLD,MISC MEDICAL SUPPLIES,"407,810.39"
CAN01,14/11/2014,0000000692,Public Outreach Consultancy INC.,CAN,BUSINESS/ ADMINISTRATIVE SER,"113,901.14"
HQSMS,14/11/2014,0000028710,INTERNATIONAL DISPENSARY ASSOCIATION (ID,NLD,MISC DRUGS,"116,496.12"
HQSMS,14/11/2014,0000028711,DANOFFICE PLC,DNK,ELECTRONIC DATA STORAGE EQUIP,"239,413.20"
ETH01,15/11/2014,0000003730,SUGAR CORPORATION,ETH,FUELS (UNSPECIFIED),"148,875.39"
SDN01,16/11/2014,0000005138,ELKHAZEEN FOR TRADING & CONTRACTING,SDN,PERSONAL CARE PRODUCTS,"120,295.62"
ETH01,16/11/2014,0000003732,UN ECONOMIC COMMISSION FOR AFRICA,ETH,BUSINESS/ ADMINISTRATIVE SER,"120,504.91"
SSD01,17/11/2014,0000001825,TROJAN ENTREPRISES  (SS)  LTD,SDN,DIESEL,"160,800.00"
TUR01,17/11/2014,0000001771,LIBRA TURIZM TICARET LTD STI.,TUR,MEETING/TRAVEL/ FOOD SER,"305,568.13"
HQSMS,17/11/2014,0000028725,Scan Global Logistics A/S,DNK,CARGO/PASSENGER TRANSPORT,"1,904,268.24"
JORMN,17/11/2014,0000000123,Oxford Policy Management Ltd,GBR,EVALUATION SERVICE,"240,018.96"
HQSMS,17/11/2014,0000028728,TOYOTA MOTOR CORPORATION,JPN,4x4 STATION WAGON,"1,658,145.02"
HQSMS,17/11/2014,0000028726,TOYOTA MOTOR CORPORATION,JPN,4x4 STATION WAGON,"310,305.91"
HQSMS,17/11/2014,0000028721,Maitha General Trading LLC,ARE,TYRES/ TYRE TUBES,"142,057.81"
HQSMS,18/11/2014,0000028736,BIDCO OIL REFINERIES LIMITED,KEN,SOAP/CLEANING /HYGIENE SUPPLIE,"222,118.00"
LBN01,18/11/2014,0000001579,UNIVERSITE SAINT-JOSEPH,LBN,VACCINES,"103,730.00"
LBN01,18/11/2014,0000001581,Jamal Eddine Est. for Trading & Manufact,LBN,HOUSEHOLD FURNITURE/EQUIPMENT,"560,000.00"
THA01,18/11/2014,0000001070,"SABINA FAREAST CO., LTD.",THA,CLOTHING,"109,526.27"
IRQ01,18/11/2014,0000002221,UNITED NATIONS ASS. MISSION FOR IRAQ,KWT,MEETING/TRAVEL/ FOOD SER,"138,987.47"
HQSMS,19/11/2014,0000028767,INTUITION PUBLISHING LTD,IRL,EDUCATION/ TRAINING SERVICES,"108,343.71"
TUR01,19/11/2014,0000001774,Mersin Seker Tarim Urunleri Tic AS,TUR,PERSONAL CARE PRODUCTS,"114,597.54"
PAK01,19/11/2014,0000004720,DAWOOD LAWRENCEPUR LTD,PAK,LAMP/ LAMP COMPONENTS,"117,176.13"
HQSMS,19/11/2014,0000028770,Paramount Tarpaulin Industries,PAK,BLANKETS,"232,452.00"
SSD01,19/11/2014,0000001833,KUEHNE AND NAGEL A/S,DNK,CHARTERS,"138,500.00"
SYR01,19/11/2014,0000003948,KUEHNE AND NAGEL A/S,DNK,TRANSPORT SUPPORT,"129,675.00"
ETH01,19/11/2014,0000003737,ETAB SOAP FACTORY,ETH,SOAP/CLEANING /HYGIENE SUPPLIE,"105,958.01"
HQSMS,20/11/2014,0000028793,PARKASH WOOLEN INDUSTRIES,IND,BLANKETS,"225,792.00"
SCG02,20/11/2014,0000001886,AL-TRADE Sh.p.k,KOS,MAINTENANCE/ CONSTRUCTION SER,"161,745.37"
JOR01,20/11/2014,0000003316,ITALIAN HOSPITAL,JOR,CIVIL AFFAIRS SERVICES,"102,159.61"
SDN01,20/11/2014,0000005143,ALHADAF SERVICES COMPANY LTD,SDN,SECURITY/ SAFETY SERVICES,"228,021.60"
LBN01,20/11/2014,0000001592,PROTECTRON,LBN,SECURITY/ SAFETY SERVICES,"422,552.00"
LBN01,20/11/2014,0000001591,PROTECTRON,LBN,SECURITY/ SAFETY SERVICES,"192,070.30"
HQSMS,21/11/2014,0000028837,ALPINTER,BEL,PLASTIC PRODUCTS (SHEETS & ROL,"348,664.00"
UGA01,21/11/2014,0000004614,UNDP RESIDENT REPRESENTATIVE,UGA,BUSINESS/ ADMINISTRATIVE SER,"347,784.24"
HQSMS,21/11/2014,0000028838,ACCENTURE AG,CHE,COMPUTER SERVICES,"1,158,583.65"
HQSMS,21/11/2014,0000028829,KUEHNE AND NAGEL A/S,DNK,CARGO/PASSENGER TRANSPORT,"262,048.57"
