Unit,PO Date,PO ID,Vendor Name,Vendor Cntry,Item Category Description,USD Amount
HQSMS,11/11/2016,0000036037,INTERNATIONAL DISPENSARY ASSOCIATION (ID,NLD,MISC DRUGS,"469,139"
HQSMS,11/11/2016,0000036041,IMRES,NLD,MISC MEDICAL SUPPLIES,"120,509"
HQSMS,11/11/2016,0000036047,TRUELITE ENERGY TRADING LLC,ARE,LAMP/ LAMP COMPONENTS,"539,400"
KEN01,11/11/2016,0000009350,KUEHNE AND NAGEL A/S,DNK,CHARTERS,"434,000"
KOR01,11/11/2016,0000000746,DTV Asia Ltd.,HKG,ADVERTISING/ INFORMATION SER,"262,172"
RWA01,11/11/2016,0000001375,CIVIL ENGINEERING DESIGNERS &CONSTRUCTOR,RWA,MAINTENANCE/ CONSTRUCTION SER,"1,000,537"
RWA01,11/11/2016,0000001376,ECMN LTD,RWA,MAINTENANCE/ CONSTRUCTION SER,"1,000,537"
SSD01,11/11/2016,0000002699,TAAM PETROLEUM LTD.,KEN,DIESEL,"173,250"
SSD01,11/11/2016,0000002699,TAAM PETROLEUM LTD.,KEN,DIESEL,"141,750"
TUR01,11/11/2016,0000003002,PTTBANK,TUR,BUSINESS/ ADMINISTRATIVE SER,"15,090,705"
TZA01,11/11/2016,0000003650,The UN WORLD FOOD PROGRAMME,ITA,CHARTERS,"324,217"
TZA01,11/11/2016,0000003651,KENYA KAZI SECURITY (T) LTD,TZA,SECURITY/ SAFETY SERVICES,"127,473"
GRC01,10/11/2016,0000001676,RION BEACH HOTEL/NIKOLAOU BROS LTD,GRC,CIVIL AFFAIRS SERVICES,"245,567"
HQSMS,10/11/2016,0000036006,DANOFFICE PLC,DNK,COMPUTERS,"265,200"
HQSMS,10/11/2016,0000036014,NRS Relief FZE,ARE,FABRICS/ LEATHER MATERIALS,"372,294"
HQSMS,10/11/2016,0000036015,ATEA,DNK,COMPUTERS,"167,400"
HQSMS,10/11/2016,0000036026,NATIONAL TENT HOUSE,PAK,TENT/ CAMP/ OUTDOOR EQUIP/ ACC,"320,130"
KEN01,10/11/2016,0000009341,WFP SOMALIA,KEN,CHARTERS,"210,000"
ETH01,09/11/2016,0000005100,HILINA ENRICHED FOODS PLC,ETH,PREPARED/ PRESERVED FOODS,"404,392"
IRQ01,09/11/2016,0000003022,Gre-Rash co.,IRQ,TANKERS,"180,000"
SSD01,09/11/2016,0000002693,ZHONGHAO OVERSEAS CONSTR. ENG. CO. LTD.,UGA,BUSINESS/ ADMINISTRATIVE SER,"615,173"
UKR01,09/11/2016,0000001961,"PAT ""IVANO-FRANKIVSKTSEMENT""",UKR,ROOFING MATERIAL,"200,813"
YEM01,09/11/2016,0000002978,UNITED NATIONS DEVELOPMENT PROGRAMME,YEM,BUSINESS/ ADMINISTRATIVE SER,"127,781"
YEM01,09/11/2016,0000002979,UNITED NATIONS DEVELOPMENT PROGRAMME,YEM,BUSINESS/ ADMINISTRATIVE SER,"276,456"
ZMB01,09/11/2016,0000001715,PINE ROADS AND GENERAL CONTRACTORS LTD,ZMB,MAINTENANCE/ CONSTRUCTION SER,"185,324"
ETH01,08/11/2016,0000005091,NATIONAL OIL ETHIOPIA PLC,ETH,COOKING STOVES,"340,902"
ETH01,08/11/2016,0000005093,MOENCO,ETH,SPARE PARTS/ ACCESSORIES,"144,142"
GRC01,08/11/2016,0000001664,KMS BUILDING S.A,GRC,PREFABRICATED House,"231,156"
GRC01,08/11/2016,0000001664,KMS BUILDING S.A,GRC,PREFABRICATED House,"391,803"
GRC01,08/11/2016,0000001664,KMS BUILDING S.A,GRC,PREFABRICATED House,"391,803"
GRC01,08/11/2016,0000001666,MAIANDROS TECHNIKI S.A.,GRC,MAINTENANCE/ CONSTRUCTION SER,"217,701"
HQSMS,08/11/2016,0000035967,Farmingtons AUTOMOTIVE Gmbh,DEU,ARMOURED VEHICLES,"158,530"
HQSMS,08/11/2016,0000035967,Farmingtons AUTOMOTIVE Gmbh,DEU,ARMOURED VEHICLES,"158,530"
HQSMS,08/11/2016,0000035967,Farmingtons AUTOMOTIVE Gmbh,DEU,ARMOURED VEHICLES,"158,530"
HQSMS,08/11/2016,0000035967,Farmingtons AUTOMOTIVE Gmbh,DEU,ARMOURED VEHICLES,"158,530"
HQSMS,08/11/2016,0000035967,Farmingtons AUTOMOTIVE Gmbh,DEU,ARMOURED VEHICLES,"158,530"
HQSMS,08/11/2016,0000035967,Farmingtons AUTOMOTIVE Gmbh,DEU,ARMOURED VEHICLES,"158,530"
Unit,PO Date,PO ID,Vendor Name,Vendor Cntry,Item Category Description,USD Amount
SSD01,08/11/2016,0000002690,ZHONGHAO OVERSEAS CONSTR. ENG. CO. LTD.,UGA,MAINTENANCE/ CONSTRUCTION SER,"768,966"
SSD01,08/11/2016,0000002691,UNMISS,CHE,DIESEL,"745,541"
SSD01,08/11/2016,0000002692,UNMISS,CHE,BUSINESS/ ADMINISTRATIVE SER,"116,549"
TUR01,08/11/2016,0000002986,2AA TIP TEKNOLOJILERI VE BILGI SISTEMLER,TUR,SOAP/CLEANING /HYGIENE SUPPLIE,"522,500"
TUR01,08/11/2016,0000002987,2AA TIP TEKNOLOJILERI VE BILGI SISTEMLER,TUR,SOAP/CLEANING /HYGIENE SUPPLIE,"209,000"
ETH01,07/11/2016,0000005084,LION SECURITY SERVICES PLC,ETH,SECURITY/ SAFETY SERVICES,"121,462"
ETH01,07/11/2016,0000005084,LION SECURITY SERVICES PLC,ETH,SECURITY/ SAFETY SERVICES,"116,380"
HQSMS,07/11/2016,0000035941,TECHNO TARP & POLIMERS PVT LTD,IND,PLASTIC PRODUCTS (SHEETS & ROL,"137,111"
HQSMS,07/11/2016,0000035948,Scan Global Logistics A/S,DNK,TRANSPORT SUPPORT,"640,000"
HQSMS,07/11/2016,0000035950,W.Giertsen Energy Solutions AS,NOR,LAMP/ LAMP COMPONENTS,"322,596"
HQSMS,07/11/2016,0000035951,NOVACOM SERVICES,FRA,SATELLITE EQUIP/ ACCESSORIES,"172,500"
HQSMS,07/11/2016,0000035952,WILLIS LTD,GBR,INSURANCE SERVICES,"140,775"
HQSMS,07/11/2016,0000035952,WILLIS LTD,GBR,INSURANCE SERVICES,"180,173"
HQSMS,07/11/2016,0000035954,DHL GLOBAL FORWARDING (DENMARK) A/S,DNK,CARGO/PASSENGER TRANSPORT,"101,200"
HQSMS,07/11/2016,0000035956,NOVACOM SERVICES,FRA,SATELLITE EQUIP/ ACCESSORIES,"517,500"
IRQ01,07/11/2016,0000003020,Al Sami General Trade Company Ltd.,JOR,BEDCLOTHES/ MATRESSES/ TOWELS,"254,100"
HQSMS,06/11/2016,0000035927,DHL GLOBAL FORWARDING (DENMARK) A/S,DNK,TRANSPORT SUPPORT,"119,680"
HQSMS,06/11/2016,0000035928,DHL GLOBAL FORWARDING (DENMARK) A/S,DNK,TRANSPORT SUPPORT,"100,980"
HQSMS,06/11/2016,0000035929,DHL GLOBAL FORWARDING (DENMARK) A/S,DNK,TRANSPORT SUPPORT,"106,200"
HQSMS,06/11/2016,0000035934,DHL GLOBAL FORWARDING (DENMARK) A/S,DNK,TRANSPORT SUPPORT,"149,280"
JOR01,06/11/2016,0000004309,ABU SHREIKH CONTRACTING CO,JOR,MAINTENANCE/ CONSTRUCTION SER,"1,238,208"
JOR01,06/11/2016,0000004309,ABU SHREIKH CONTRACTING CO,JOR,MAINTENANCE/ CONSTRUCTION SER,"330,442"
SYR01,06/11/2016,0000004521,Albahra Alshamia Company,SYR,CLOTHING,"112,770"
SYR01,06/11/2016,0000004521,Albahra Alshamia Company,SYR,CLOTHING,"110,880"
SYR01,06/11/2016,0000004522,JANA FOR TRADING AND FINANCE S.A.L,LBN,CLOTHING,"165,750"
SYR01,06/11/2016,0000004522,JANA FOR TRADING AND FINANCE S.A.L,LBN,CLOTHING,"134,300"
CAF01,04/11/2016,0000001781,TRADEX CENTRAFRIQUE,CAF,DIESEL,"168,851"
CAF01,04/11/2016,0000001782,CENTRAL AFRICAN TRANSPORT,CAF,TRANSPORT SUPPORT,"126,896"
GRC01,04/11/2016,0000001654,MARINE TOURS S.A.,GRC,CIVIL AFFAIRS SERVICES,"104,609"
GRC01,04/11/2016,0000001656,ZORPIDIS A.E.E. TOYRISTIKON KSENODOX.,GRC,BUSINESS/ ADMINISTRATIVE SER,"983,607"
GRC01,04/11/2016,0000001657,ZORPIDIS A.E.E. TOYRISTIKON KSENODOX.,GRC,BUSINESS/ ADMINISTRATIVE SER,"109,290"
HQSMS,04/11/2016,0000035887,Scan Global Logistics A/S,DNK,CARGO/PASSENGER TRANSPORT,"110,436"
HQSMS,04/11/2016,0000035891,W.Giertsen Energy Solutions AS,NOR,LAMP/ LAMP COMPONENTS,"212,674"
HQSMS,04/11/2016,0000035918,MEDIAEDGE:CIA INTERNATIONAL LIMITED,GBR,COMPUTER SERVICES,"550,000"
TUR01,04/11/2016,0000002985,SAHRA CEVIRI ARASTIRMA VE DAN. HIZ. LTD.,TUR,WRITING/TRANSLATION/ INTERPRET,"143,761"
HQSMS,03/11/2016,0000035878,Highlander (Scotland) Ltd,GBR,BEDCLOTHES/ MATRESSES/ TOWELS,"345,000"
IRQ01,03/11/2016,0000003019,Maxim Company for General Trading,IRQ,COOKING STOVES,"250,000"
JOR01,03/11/2016,0000004306,Al-Edwan Contracting Company,JOR,ELECTRICAL SUPPL,"715,731"
JOR01,03/11/2016,0000004307,Al-Edwan Contracting Company,JOR,MAINTENANCE/ CONSTRUCTION SER,"185,674"
KEN01,03/11/2016,0000009293,ASL LIMITED,KEN,STRUCTURAL BUILDING PRODUCTS /,"107,684"
SYR01,03/11/2016,0000004518,ALKUSTY FOR TRADING COMPANY S.A.L,LBN,CLOTHING,"128,474"
SYR01,03/11/2016,0000004518,ALKUSTY FOR TRADING COMPANY S.A.L,LBN,CLOTHING,"192,000"
Unit,PO Date,PO ID,Vendor Name,Vendor Cntry,Item Category Description,USD Amount
SYR01,03/11/2016,0000004518,ALKUSTY FOR TRADING COMPANY S.A.L,LBN,CLOTHING,"182,000"
SYR01,03/11/2016,0000004519,ALHOUDA SARL,LBN,CLOTHING,"149,700"
SYR01,03/11/2016,0000004519,ALHOUDA SARL,LBN,CLOTHING,"168,700"
TCD01,03/11/2016,0000005713,AHMED KALLI MOULI (ETS AKM),TCD,TYRES/ TYRE TUBES,"146,221"
TUR01,03/11/2016,0000002981,AKTAS TEKSTIL PROMOSYON URUNLERI SAN.,TUR,CLOTHING,"289,366"
TUR01,03/11/2016,0000002981,AKTAS TEKSTIL PROMOSYON URUNLERI SAN.,TUR,CLOTHING,"246,329"
TUR01,03/11/2016,0000002981,AKTAS TEKSTIL PROMOSYON URUNLERI SAN.,TUR,CLOTHING,"413,570"
TUR01,03/11/2016,0000002981,AKTAS TEKSTIL PROMOSYON URUNLERI SAN.,TUR,CLOTHING,"206,577"
TUR01,03/11/2016,0000002981,AKTAS TEKSTIL PROMOSYON URUNLERI SAN.,TUR,CLOTHING,"687,868"
TUR01,03/11/2016,0000002981,AKTAS TEKSTIL PROMOSYON URUNLERI SAN.,TUR,CLOTHING,"577,392"
TUR01,03/11/2016,0000002981,AKTAS TEKSTIL PROMOSYON URUNLERI SAN.,TUR,CLOTHING,"976,972"
TUR01,03/11/2016,0000002981,AKTAS TEKSTIL PROMOSYON URUNLERI SAN.,TUR,CLOTHING,"826,942"
CAF01,02/11/2016,0000001780,TRADEX CENTRAFRIQUE,CAF,DIESEL,"101,311"
CAF01,02/11/2016,0000001780,TRADEX CENTRAFRIQUE,CAF,DIESEL,"118,196"
HQSMS,02/11/2016,0000035836,NRS Relief FZE,ARE,PREFABRICATED Warehouse,"180,000"
HQSMS,02/11/2016,0000035840,IMRES,NLD,MISC MEDICAL SUPPLIES,"703,065"
HQSMS,02/11/2016,0000035842,STREAMFLOW POLYWEAVE PVT. LTD.,IND,BEDCLOTHES/ MATRESSES/ TOWELS,"196,830"
HQSMS,02/11/2016,0000035843,INDO-DANE TEXTILE INDUSTRIES PVT. LTD.,IND,BEDCLOTHES/ MATRESSES/ TOWELS,"256,365"
HQSMS,02/11/2016,0000035846,INTERNATIONAL DISPENSARY ASSOCIATION (ID,NLD,MISC MEDICAL SUPPLIES,"239,851"
HQSMS,02/11/2016,0000035856,CORNERSTONE ONDEMAND INC.,USA,EDUCATION/ TRAINING SERVICES,"270,492"
SYR01,02/11/2016,0000004516,EBLA TRADING JLT,ARE,CLOTHING,"107,100"
SYR01,02/11/2016,0000004516,EBLA TRADING JLT,ARE,CLOTHING,"116,338"
SYR01,02/11/2016,0000004516,EBLA TRADING JLT,ARE,CLOTHING,"104,805"
SYR01,02/11/2016,0000004516,EBLA TRADING JLT,ARE,CLOTHING,"152,226"
TCD01,02/11/2016,0000005710,ETS COGIMEX,TCD,SPARE PARTS/ ACCESSORIES,"146,871"
AFG01,01/11/2016,0000004291,ALI SHANG MSP,AFG,BUSINESS/ ADMINISTRATIVE SER,"3,233,515"
GRC01,01/11/2016,0000001645,KMS BUILDING S.A,GRC,PREFABRICATED House,"1,055,578"
HQSMS,01/11/2016,0000035823,NRS Relief FZE,ARE,BLANKETS,"255,326"
HQSMS,01/11/2016,0000035824,W.Giertsen Energy Solutions AS,NOR,LAMP/ LAMP COMPONENTS,"322,596"
HQSMS,01/11/2016,0000035825,W.Giertsen Energy Solutions AS,NOR,LAMP/ LAMP COMPONENTS,"589,036"
HQSMS,01/11/2016,0000035832,ALPINTER,BEL,PLASTIC PRODUCTS (SHEETS & ROL,"144,000"
JOR01,01/11/2016,0000004302,ABU SHREIKH CONTRACTING CO,JOR,MAINTENANCE/ CONSTRUCTION SER,"281,502"
HQSMS,31/10/2016,0000035813,NRS Relief FZE,ARE,PLASTIC PRODUCTS (SHEETS & ROL,"827,970"
HQSMS,31/10/2016,0000035819,W.Giertsen Energy Solutions AS,NOR,LAMP/ LAMP COMPONENTS,"3,007,312"
MLI01,31/10/2016,0000000648,PNUD MALI,MLI,BUSINESS/ ADMINISTRATIVE SER,"129,083"
NGA01,31/10/2016,0000001216,VANSET NIGERIA LIMITED,NGA,BEDCLOTHES/ MATRESSES/ TOWELS,"157,853"
JOR01,30/10/2016,0000004297,ABU SHREIKH CONTRACTING CO,JOR,MAINTENANCE/ CONSTRUCTION SER,"160,650"
HQSMS,28/10/2016,0000035782,TECHNO TARP & POLIMERS PVT LTD,IND,PLASTIC PRODUCTS (SHEETS & ROL,"103,350"
HQSMS,28/10/2016,0000035784,NRS Relief FZE,ARE,PLASTIC PRODUCTS (SHEETS & ROL,"3,473,015"
HQSMS,28/10/2016,0000035792,O.B. WIIK AS,NOR,PREFABRICATED Warehouse,"421,450"
HQSMS,28/10/2016,0000035795,KITCHEN ESSENTIALS,IND,KITCHENWARE,"1,305,910"
HQSMS,28/10/2016,0000035797,NATIONAL TENT HOUSE,PAK,BLANKETS,"120,053"
Unit,PO Date,PO ID,Vendor Name,Vendor Cntry,Item Category Description,USD Amount
DONIK,27/10/2016,0000000376,FUJI OPTICAL,AZE,MISC MEDICAL SUPPLIES,"187,627"
HQSMS,27/10/2016,0000035755,HCL Technologies Limited,IND,FINANCIAL SERVICES,"379,976"
HQSMS,27/10/2016,0000035757,Adobe Systems Software Ireland Limited,IRL,FINANCIAL SERVICES,"350,000"
HQSMS,27/10/2016,0000035759,W.Giertsen Energy Solutions AS,NOR,LAMP/ LAMP COMPONENTS,"322,596"
HQSMS,27/10/2016,0000035765,W.Giertsen Energy Solutions AS,NOR,LAMP/ LAMP COMPONENTS,"322,596"
HQSMS,27/10/2016,0000035773,W.Giertsen Energy Solutions AS,NOR,LAMP/ LAMP COMPONENTS,"322,596"
HQSMS,27/10/2016,0000035776,NRS Relief FZE,ARE,PLASTIC PRODUCTS (SHEETS & ROL,"463,200"
HQSMS,27/10/2016,0000035779,NRS Relief FZE,ARE,PLASTIC PRODUCTS (SHEETS & ROL,"104,016"
HQSMS,27/10/2016,0000035781,NRS Relief FZE,ARE,PLASTIC PRODUCTS (SHEETS & ROL,"104,016"
NGA01,27/10/2016,0000001214,Ministry of Reconstruction Reh and Reset,NGA,MAINTENANCE/ CONSTRUCTION SER,"357,494"
TUR01,27/10/2016,0000002973,MRC TASARIM PROJE YONETIMI,TUR,MAINTENANCE/ CONSTRUCTION SER,"185,860"
HQSMS,26/10/2016,0000035731,KITCHEN ESSENTIALS,IND,KITCHENWARE,"278,429"
HQSMS,26/10/2016,0000035732,KITCHEN ESSENTIALS,IND,KITCHENWARE,"223,241"
HQSMS,26/10/2016,0000035733,NATIONAL TENT HOUSE,PAK,PLASTIC PRODUCTS (SHEETS & ROL,"2,151,880"
HQSMS,26/10/2016,0000035734,TECHNO TARP & POLIMERS PVT LTD,IND,PLASTIC PRODUCTS (SHEETS & ROL,"307,474"
HQSMS,26/10/2016,0000035741,NRS Relief FZE,ARE,PLASTIC PRODUCTS (SHEETS & ROL,"496,440"
HQSMS,26/10/2016,0000035742,UNITED NATIONS GENERAL FUND,USA,BUSINESS/ ADMINISTRATIVE SER,"1,400,000"
HQSMS,26/10/2016,0000035745,NRS Relief FZE,ARE,PLASTIC PRODUCTS (SHEETS & ROL,"387,696"
HQSMS,26/10/2016,0000035748,W.Giertsen Energy Solutions AS,NOR,LAMP/ LAMP COMPONENTS,"1,002,437"
HQSMS,26/10/2016,0000035752,ICOM FRANCE,FRA,VHF EQUIPMENT,"111,415"
TUR01,26/10/2016,0000002972,YAKUPOGLU TEKSTIL VE DERI SAN. TIC. A.S,TUR,TENT/ CAMP/ OUTDOOR EQUIP/ ACC,"6,720,000"
TUR01,26/10/2016,0000002972,YAKUPOGLU TEKSTIL VE DERI SAN. TIC. A.S,TUR,TENT/ CAMP/ OUTDOOR EQUIP/ ACC,"4,499,840"
CAN01,25/10/2016,0000000954,Canada Post Corporation,CAN,BUSINESS/ ADMINISTRATIVE SER,"106,219"
HQSMS,25/10/2016,0000035711,ALPINTER,BEL,PLASTIC PRODUCTS (SHEETS & ROL,"391,680"
HQSMS,25/10/2016,0000035712,BIDCO AFRICA LIMITED,KEN,SOAP/CLEANING /HYGIENE SUPPLIE,"671,385"
HQSMS,25/10/2016,0000035718,ALPINTER,BEL,TENT/ CAMP/ OUTDOOR EQUIP/ ACC,"1,470,000"
HQSMS,25/10/2016,0000035719,N-R-S INTERNATIONAL -  FZE,ARE,TENT/ CAMP/ OUTDOOR EQUIP/ ACC,"2,798,640"
HQSMS,25/10/2016,0000035726,Tana Netting FZ-LLC,ARE,MOSQUITO NET,"131,820"
TUR01,25/10/2016,0000002971,Escudo Grup A. S.,TUR,LAMP/ LAMP COMPONENTS,"263,588"
ZMB01,25/10/2016,0000001703,PINE ROADS AND GENERAL CONTRACTORS LTD,ZMB,MAINTENANCE/ CONSTRUCTION SER,"122,114"
COD01,24/10/2016,0000006430,WORLD FOOD PROGRAMME,ITA,CHARTERS,"800,000"
GRC01,24/10/2016,0000001625,KMS BUILDING S.A,GRC,PREFABRICATED House,"1,015,011"
HQSMS,24/10/2016,0000035705,NRS Relief FZE,ARE,BLANKETS,"656,732"
HQSMS,24/10/2016,0000035706,TECHNO RELIEF OVERSEAS (I) PVT LTD,IND,BLANKETS,"440,496"
HQSMS,24/10/2016,0000035710,ALPINTER,BEL,PLASTIC PRODUCTS (SHEETS & ROL,"144,000"
UGA01,24/10/2016,0000005705,ABUDE CONSTRUCTION LTD,UGA,BUSINESS/ ADMINISTRATIVE SER,"199,820"
TUR01,23/10/2016,0000002970,2AA TIP TEKNOLOJILERI VE BILGI SISTEMLER,TUR,SOAP/CLEANING /HYGIENE SUPPLIE,"276,967"
HQSMS,21/10/2016,0000035683,N-R-S INTERNATIONAL -  FZE,ARE,TENT/ CAMP/ OUTDOOR EQUIP/ ACC,"2,906,280"
ETH01,20/10/2016,0000005030,RIAS FURNITURE,ETH,SCHOOL SUPPLIES,"156,188"
HQSMS,20/10/2016,0000035671,DAMCO DENMARK A/S,DNK,TRANSPORT SUPPORT,"236,000"
HQSMS,20/10/2016,0000035672,NRS Relief FZE,ARE,PLASTIC PRODUCTS (SHEETS & ROL,"115,800"
HQSMS,20/10/2016,0000035677,NRS Relief FZE,ARE,PLASTIC PRODUCTS (SHEETS & ROL,"354,600"
Unit,PO Date,PO ID,Vendor Name,Vendor Cntry,Item Category Description,USD Amount
SDN01,20/10/2016,0000005761,SENNAY INTERNATIONAL FOR INVESTMENT CO.,SDN,KITCHENWARE,"145,000"
THA01,20/10/2016,0000001343,RMA Automotive Company Limited,THA,INVESTIGATION TECHNICAL SERVIC,"500,000"
YEM01,20/10/2016,0000002962,UNITED NATIONS DEVELOPMENT PROGRAMME,YEM,BUSINESS/ ADMINISTRATIVE SER,"439,554"
GRC01,19/10/2016,0000001619,EVROEMPORIKI AVEE - EUROTRADE S.A.,GRC,PREFABRICATED House,"117,406"
HQSMS,19/10/2016,0000035637,KITCHEN ESSENTIALS,IND,KITCHENWARE,"185,619"
HQSMS,19/10/2016,0000035637,KITCHEN ESSENTIALS,IND,KITCHENWARE,"115,003"
HQSMS,19/10/2016,0000035650,VISHAL METAL INDUSTRIES,IND,KITCHENWARE,"164,419"
NER01,19/10/2016,0000002109,CABINET ARCHINOV,NER,MAINTENANCE/ CONSTRUCTION SER,"138,468"
TUR01,19/10/2016,0000002966,BASER OTOMOTIV PETROL INSAAT KIRALAMA,TUR,MINIBUS,"385,506"
YEM01,19/10/2016,0000002961,AL-NADA Center for General Services,YEM,TRANSPORT SUPPORT,"500,000"
GRC01,18/10/2016,0000001615,KMS BUILDING S.A,GRC,PREFABRICATED House,"1,602,566"
GRC01,18/10/2016,0000001615,KMS BUILDING S.A,GRC,MAINTENANCE/ CONSTRUCTION SER,"166,446"
GRC01,18/10/2016,0000001617,EVROEMPORIKI AVEE - EUROTRADE S.A.,GRC,PREFABRICATED House,"704,194"
GRC01,18/10/2016,0000001617,EVROEMPORIKI AVEE - EUROTRADE S.A.,GRC,PREFABRICATED House,"117,406"
HQSMS,18/10/2016,0000035624,SHANGHAI KOYO-ANP IMP.&EXP.CO,CHN,WATER COOLED POWER GENERATORS,"128,694"
HQSMS,18/10/2016,0000035629,NRS Relief FZE,ARE,PLASTIC PRODUCTS (SHEETS & ROL,"118,800"
HQSMS,18/10/2016,0000035630,NRS Relief FZE,ARE,PLASTIC PRODUCTS (SHEETS & ROL,"851,040"
HQSMS,18/10/2016,0000035633,NATIONAL TENT HOUSE,PAK,TENT/ CAMP/ OUTDOOR EQUIP/ ACC,"1,422,800"
KEN01,18/10/2016,0000009246,ZENITH STEEL FABRICATORS LTD,KEN,TELECOMS SERVICES,"162,368"
NGA01,18/10/2016,0000001199,VANSET NIGERIA LIMITED,NGA,STRUCTURAL BUILDING PRODUCTS /,"121,595"
NGA01,18/10/2016,0000001200,Gaulas Global Investment Nig Ltd,NGA,STRUCTURAL BUILDING PRODUCTS /,"211,870"
NGA01,18/10/2016,0000001201,PRIME LODGE APARTMENT LTD,NGA,STRUCTURAL BUILDING PRODUCTS /,"218,874"
NGA01,18/10/2016,0000001203,MOYAMS UMLIB VENTURES,NGA,STRUCTURAL BUILDING PRODUCTS /,"126,516"
NGA01,18/10/2016,0000001204,Galadima Standard Vision,NGA,STRUCTURAL BUILDING PRODUCTS /,"210,411"
NGA01,18/10/2016,0000001205,KAWURAMBE NIG LTD,NGA,STRUCTURAL BUILDING PRODUCTS /,"131,324"
SSD01,18/10/2016,0000002666,TRISTAR TRANSPORT LLC,ARE,DIESEL,"175,497"
TUR01,18/10/2016,0000002935,YUNUS EMRE VAKFI IKTISADI ISLETMESI,TUR,PRINTED MEDIA,"1,334,668"
UGA01,18/10/2016,0000005690,Blue Pearls Co Limited,UGA,TRANSPORT SUPPORT,"254,390"
YEM01,18/10/2016,0000002960,Al-sharq For Foam And Textil Industrial,YEM,BEDCLOTHES/ MATRESSES/ TOWELS,"2,968,000"
AFG01,17/10/2016,0000004287,STRATEX HOSPITALITY CORPORATE,AFG,STRUCTURAL BUILDING PRODUCTS /,"250,000"
EGY01,17/10/2016,0000001876,Diocese of Egypt,EGY,BUSINESS/ ADMINISTRATIVE SER,"110,116"
HQSMS,17/10/2016,0000035605,NRS Relief FZE,ARE,BLANKETS,"164,506"
HQSMS,17/10/2016,0000035608,NRS Relief FZE,ARE,BLANKETS,"141,134"
HQSMS,17/10/2016,0000035619,ETS NAHEED KHAWEJA,LBN,WATER COOLED POWER GENERATORS,"126,552"
IRQ01,17/10/2016,0000003011,Abnaa Al Abduly company,IRQ,WATER CANS,"256,250"
IRQ01,17/10/2016,0000003013,Sayd Farhad Company,IRQ,HOUSEHOLD FURNITURE/EQUIPMENT,"792,173"
IRQ01,17/10/2016,0000003013,Sayd Farhad Company,IRQ,HOUSEHOLD FURNITURE/EQUIPMENT,"1,471,178"
IRQ01,17/10/2016,0000003013,Sayd Farhad Company,IRQ,HOUSEHOLD FURNITURE/EQUIPMENT,"790,000"
KEN01,16/10/2016,0000009240,UNITED NATIONS OFFICE AT NAIROBI,KEN,SECURITY/ SAFETY SERVICES,"315,006"
KEN01,16/10/2016,0000009240,UNITED NATIONS OFFICE AT NAIROBI,KEN,SECURITY/ SAFETY SERVICES,"125,994"
HQSMS,14/10/2016,0000035582,"NISSAN TRADING CO., LTD.",JPN,4x4 STATION WAGON,"253,664"
HQSMS,14/10/2016,0000035585,SPARTAN RELIEF SUPPLIES LIMITED,KEN,KITCHENWARE,"166,320"
Unit,PO Date,PO ID,Vendor Name,Vendor Cntry,Item Category Description,USD Amount
HQSMS,14/10/2016,0000035587,TOYOTA MOTOR CORPORATION,JPN,4x4 STATION WAGON,"128,249"
HQSMS,13/10/2016,0000035564,BIDCO AFRICA LIMITED,KEN,SOAP/CLEANING /HYGIENE SUPPLIE,"129,932"
HQSMS,13/10/2016,0000035565,PLANSON INTERNATIONAL CO.,USA,DATA COLLECTION EQUIPMENT,"114,350"
LBN01,13/10/2016,0000002279,STE. TELESUPPORT INTERNATIONAL SAL,LBN,ADVERTISING/ INFORMATION SER,"380,000"
CMR01,12/10/2016,0000003680,IFORD RECHERCHE,CMR,ENGINEERING SERVICES,"100,156"
HQSMS,12/10/2016,0000035535,NRS Relief FZE,ARE,BLANKETS,"125,453"
HQSMS,12/10/2016,0000035543,ARB Corporation Ltd.,AUS,SPARE PARTS/ ACCESSORIES,"120,739"
HQSMS,12/10/2016,0000035545,N-R-S INTERNATIONAL -  FZE,ARE,TENT/ CAMP/ OUTDOOR EQUIP/ ACC,"322,920"
HQSMS,12/10/2016,0000035550,TRANSMOTORS B.V.,NLD,SPARE PARTS/ ACCESSORIES,"313,800"
SDN01,12/10/2016,0000005757,Galgalo Transportation Services Enterpri,SDN,TRANSPORT SUPPORT,"120,000"
SYR01,12/10/2016,0000004497,SARA COMPANY,SYR,MAINTENANCE/ CONSTRUCTION SER,"109,548"
SYR01,12/10/2016,0000004497,SARA COMPANY,SYR,MAINTENANCE/ CONSTRUCTION SER,"122,436"
UGA01,12/10/2016,0000005682,BYAMUGISHA AND SONS TRANSPORT CO,UGA,BUSINESS/ ADMINISTRATIVE SER,"266,036"
YEM01,12/10/2016,0000002958,UNITED NATIONS DEVELOPMENT PROGRAMME,YEM,TELECOMS ACC/ SMALL HARDWARE,"227,214"
HQSMS,11/10/2016,0000035517,INTERNATIONAL DISPENSARY ASSOCIATION (ID,NLD,MISC DRUGS,"251,396"
IRQ01,11/10/2016,0000003009,DAKOR COMPANY,IRQ,FUELS (UNSPECIFIED),"3,254,222"
IRQ01,11/10/2016,0000003009,DAKOR COMPANY,IRQ,FUELS (UNSPECIFIED),"592,547"
IRQ01,11/10/2016,0000003009,DAKOR COMPANY,IRQ,FUELS (UNSPECIFIED),"101,949"
