Unit,PO Date,PO ID,Vendor Name,Vendor Cntry,Item Category Descr,USD Amount
HQSMS,31-05-12,0000019798,UNITED NATIONS GENERAL FUND,USA,BUSINESS/ ADMINISTRATIVE SER,"161,496.50"
HQSMS,30-05-12,0000019783,DEMO TV LTD,GBR,COMPUTER SERVICES,"102,642.28"
KEN01,29-05-12,0000004995,WFP SOMALIA,KEN,CHARTERS,"252,918.71"
SEN01,29-05-12,0000001381,SUD FM Shop,GMB,RICE,"107,048.41"
ZMB01,28-05-12,0000001182,TEDWORTH PROPERTIES,ZMB,BUSINESS/ ADMINISTRATIVE SER,"114,000.00"
IRN01,28-05-12,0000004467,Ms. Mahin Assadi,ARE,BUSINESS/ ADMINISTRATIVE SER,"180,000.00"
TZA01,28-05-12,0000002196,ENGEN PETROLEUM (TANZANIA) LTD,TZA,DIESEL,"114,787.33"
KEN01,28-05-12,0000004992,KENYA TENTS LTD,KEN,TENT/ CAMP/ OUTDOOR EQUIP/ ACC,"165,075.90"
SDN01,27-05-12,0000004295,WFP Emergency Operation in Sudan,SDN,SECURITY/ SAFETY SERVICES,"104,855.00"
HQSMS,25-05-12,0000019768,DEMO TV LTD,GBR,COMPUTER SERVICES,"102,642.28"
KAZ01,25-05-12,0000000469,UNDP IN KAZAKHSTAN,KAZ,BUSINESS/ ADMINISTRATIVE SER,"130,000.00"
HQSMS,25-05-12,0000019762,DANOFFICE SA,CHE,COMPUTERS,"543,719.87"
PAK01,24-05-12,0000003578,ZAHRA TENT INDUSTRIES (PVT) LTD,PAK,MOSQUITO NET,"142,995.72"
HQSMS,24-05-12,0000019744,TOYOTA GIBRALTAR STOCKHOLDINGS LTD,GBR,TERRAIN VEHICLES,"447,584.78"
RWA01,24-05-12,0000000797,HASS PETROLEUM RWANDA,RWA,DIESEL,"195,000.05"
PAK01,23-05-12,0000003576,NATIONAL TENT HOUSE,PAK,KITCHENWARE,"355,910.05"
PAK01,23-05-12,0000003569,ZAHRA TENT INDUSTRIES (PVT) LTD,PAK,PERSONAL CARE PRODUCTS,"171,028.16"
PAK01,23-05-12,0000003572,Top Star Industries ( Pvt ) Limited,PAK,BEDCLOTHES/ MATRESSES/ TOWELS,"161,000.00"
PAK01,23-05-12,0000003574,H. NIZAM DIN AND SONS LTD.,PAK,BLANKETS,"550,123.20"
PAK01,23-05-12,0000003575,NATIONAL TENT HOUSE,PAK,BLANKETS,"374,500.00"
PAK01,23-05-12,0000003577,H. SHEIKH NOOR-UD-DIN AND SONS (PVT) LTD,PAK,PLASTIC PRODUCTS (SHEETS & ROL,"448,643.20"
PAK01,23-05-12,0000003570,NATIONAL TENT HOUSE,PAK,PERSONAL CARE PRODUCTS,"159,100.00"
PAK01,22-05-12,0000003564,UNICEF SUPPLY DIVISION,DNK,VACCINES,"384,244.34"
HQSMS,22-05-12,0000019724,INDIA IMPEX,IND,LAMP/ LAMP COMPONENTS,"348,750.00"
HQSMS,21-05-12,0000019695,TOYOTA MOTOR CORPORATION,JPN,DELIVERY VEHICLES/ PICK-UPS,"198,002.28"
BDI01,21-05-12,0000000442,UNITED NATIONS DEVELOPMENT PROGRAMME,BDI,BUSINESS/ ADMINISTRATIVE SER,"136,036.94"
HQSMS,18-05-12,0000019686,ORACLE SOFTWARE GMBH,CHE,COMPUTER SERVICES,"586,488.30"
PAK01,18-05-12,0000003558,DEPARTMENT OF FOREIGN AFFAIRS AND TRADE,AUS,BUSINESS/ ADMINISTRATIVE SER,"203,495.00"
HQSMS,18-05-12,0000019688,MICROSOFT IRELAND OPERATIONS LTD,IRL,COMPUTER SERVICES,"967,731.18"
SYR01,16-05-12,0000003009,ALHOUDA CO.,LBN,BEDCLOTHES/ MATRESSES/ TOWELS,"710,625.00"
HQSMS,16-05-12,0000019670,"NISSAN TRADING CO., LTD.",JPN,DELIVERY VEHICLES/ PICK-UPS,"371,933.11"
SYR01,16-05-12,0000003011,SAMER GHOSSEN,SYR,PERSONAL CARE PRODUCTS,"237,300.00"
SYR01,16-05-12,0000003010,ALHOUDA CO.,LBN,BLANKETS,"731,250.00"
TCD01,16-05-12,0000003475,AZUR SA,CMR,SOAP/CLEANING /HYGIENE SUPPLIE,"1,261,994.00"
ESH01,16-05-12,0000000183,SCANIA Maroc S.A.,MAR,MINIBUSES/ BUSES,"296,208.53"
TUN01,16-05-12,0000000442,KUEHNE AND NAGEL A/S,DNK,TRANSPORT SUPPORT,"150,000.00"
HQSMS,15-05-12,0000019657,UNITED NATIONS GENERAL FUND,USA,BUSINESS/ ADMINISTRATIVE SER,"777,352.50"
IRQ01,15-05-12,0000001370,UNITED NATIONS ASS. MISSION FOR IRAQ,KWT,BUSINESS/ ADMINISTRATIVE SER,"287,584.00"
IRQ01,15-05-12,0000001371,UNITED NATIONS ASS. MISSION FOR IRAQ,KWT,BUSINESS/ ADMINISTRATIVE SER,"103,700.00"
HQSMS,14-05-12,0000019648,CORRUGATED SHEETS LTD.,KEN,ROOFING MATERIAL,"375,640.00"
ESH01,11-05-12,0000000180,MINURSO,ESH,CHARTERS,"108,043.45"
HQSMS,11-05-12,0000019640,SPARTAN RELIEF SUPPLIES LIMITED,KEN,CLOTHING,"269,485.40"
HQSMS,09-05-12,0000019631,KUEHNE AND NAGEL A/S,DNK,CARGO/PASSENGER TRANSPORT,"748,000.00"
BDI01,09-05-12,0000000436,INTERPETROL BURUNDI,BDI,DIESEL,"150,842.09"
TZA01,09-05-12,0000002181,SOAP AND ALLIED INDUSTRIES LIMITED,TZA,SOAP/CLEANING /HYGIENE SUPPLIE,"192,000.00"
ITA01,09-05-12,0000001401,DEMO TV LTD,GBR,ADVERTISING/ INFORMATION SER,"264,900.66"
BDI01,09-05-12,0000000435,INTERPETROL BURUNDI,BDI,DIESEL,"142,169.51"
DONIK,08-05-12,0000000056,GOV of Russia - EMERCOM,RUS,TENT/ CAMP/ OUTDOOR EQUIP/ ACC,"342,110.00"
ETH01,08-05-12,0000001983,AIRMYAS TESFAYE GENERAL IMPORTER,ETH,CLOTHING,"146,048.11"
ETH01,08-05-12,0000001980,MOAB PRIVATE LIMITED COMPANY,ETH,PERSONAL CARE PRODUCTS,"146,620.85"
HQSMS,08-05-12,0000019620,IMPRIMERIE CENTRALE,LUX,PHOTO/ GRAPHIC/ DESIGN SER,"156,499.32"
ETH01,08-05-12,0000001979,KK PLC,ETH,BLANKETS,"136,597.94"
ESH01,08-05-12,0000000175,KUEHNE AND NAGEL A/S,DNK,CHARTERS,"119,205.30"
HQSMS,07-05-12,0000019609,DATACONSULT,JOR,COMPUTER SERVICES,"423,176.00"
HQSMS,04-05-12,0000019594,KUEHNE AND NAGEL A/S,DNK,CARGO/PASSENGER TRANSPORT,"246,000.00"
BFA01,03-05-12,0000000008,FASEM-CONSULT,BFA,MAINTENANCE/ CONSTRUCTION SER,"112,832.36"
HQSMS,03-05-12,0000019587,TOYOTA MOTOR CORPORATION,JPN,MINIBUSES/ BUSES,"244,018.19"
HQSMS,02-05-12,0000019581,PEACOCK ELECTROMECHANICAL TRADING CO LLC,ARE,TANKERS,"186,332.00"
CONS,30-04-12,0000004526,DANISH REFUGEE COUNCIL - DRC,AZE,BUSINESS/ ADMINISTRATIVE SER,"144,074.00"
HQSMS,30-04-12,0000019578,S&H SWITZERLAND,CHE,COMPUTER SERVICES,"100,330.76"
HQSMS,30-04-12,0000019576,AL TASAHEEL (ASP) TRADING LLC,ARE,WATER COOLED POWER GENERATORS,"236,250.00"
HQSMS,27-04-12,0000019563,HUGH WOOD INC,USA,INSURANCE SERVICES,"170,057.00"
HQSMS,27-04-12,0000019564,Kuehne+Nagel,JOR,STORAGE/PACKING/HANDLING,"231,563.00"
HQSMS,26-04-12,0000019546,S&H SWITZERLAND,CHE,COMPUTER SERVICES,"105,154.36"
SSD01,25-04-12,0000000063,BASHIR ALI MOHAMMAD,SSD,TRANSPORT SUPPORT,"105,850.00"
SSD01,25-04-12,0000000064,BASHIR ALI MOHAMMAD,SSD,TRANSPORT SUPPORT,"101,966.10"
HQSMS,24-04-12,0000019525,ANAND INTERNATIONAL,IND,BLANKETS,"110,636.52"
HQSMS,24-04-12,0000019523,AUTOMOTIVE SOLUTIONS JLT,ARE,GENERAL CARGO TRUCKS,"580,451.53"
ESH01,23-04-12,0000000174,KUEHNE AND NAGEL A/S,DNK,CHARTERS,"119,556.44"
PAK01,23-04-12,0000003524,WACKENHUT PAKISTAN (PVT) LTD,PAK,SECURITY/ SAFETY SERVICES,"116,870.99"
TZA01,23-04-12,0000002174,ENGEN PETROLEUM (TANZANIA) LTD,TZA,DIESEL,"116,452.11"
LBY01,22-04-12,0000000117,Palm City Limited,LBY,BUSINESS/ ADMINISTRATIVE SER,"186,706.51"
Unit,PO Date,PO ID,Vendor Name,Vendor Cntry,Item Category Descr,USD Amount
HQSMS,20-04-12,0000019497,United Nations Institute Train/Research,CHE,SATELLITE EQUIP/ ACCESSORIES,"387,200.90"
SSD01,20-04-12,0000000060,GAR-GAR TRANSPORTERS LTD,SSD,TRANSPORT SUPPORT,"140,000.00"
DONIK,19-04-12,0000000058,WORLD FOOD PROGRAMME,ITA,NOODLES/PASTA,"476,775.51"
HQSMS,19-04-12,0000019476,NATIONAL TENT HOUSE,PAK,TENT/ CAMP/ OUTDOOR EQUIP/ ACC,"774,000.00"
HQSMS,19-04-12,0000019482,ALPINTER,BEL,TENT/ CAMP/ OUTDOOR EQUIP/ ACC,"1,015,280.00"
HQSMS,19-04-12,0000019494,THE MEDICAL EXPORT GROUP BV,NLD,MISC DRUGS,"110,770.71"
KEN01,19-04-12,0000004847,WFP SOMALIA,KEN,CHARTERS,"231,080.04"
HQSMS,18-04-12,0000019446,N-R-S INTERNATIONAL -  FZE,ARE,TENT/ CAMP/ OUTDOOR EQUIP/ ACC,"1,978,600.00"
HQSMS,18-04-12,0000019461,NATIONAL TENT HOUSE,PAK,TENT/ CAMP/ OUTDOOR EQUIP/ ACC,"774,000.00"
HQSMS,18-04-12,0000019443,TECHNO TARP & POLIMERS PVT LTD,IND,PLASTIC PRODUCTS (SHEETS & ROL,"195,300.00"
HQSMS,18-04-12,0000019449,NATIONAL TENT HOUSE,PAK,TENT/ CAMP/ OUTDOOR EQUIP/ ACC,"774,000.00"
HQSMS,18-04-12,0000019439,PRIYANKA (INDIA) PVT LTD,IND,KITCHENWARE,"218,700.00"
ZWE01,17-04-12,0000000166,ILO,ZWE,BUSINESS/ ADMINISTRATIVE SER,"120,938.80"
HQSMS,16-04-12,0000019424,Paramount Tarpaulin Industries,PAK,TENT/ CAMP/ OUTDOOR EQUIP/ ACC,"910,000.00"
KEN01,16-04-12,0000004833,G4S SECURITY SERVICES (K) LTD,KEN,SECURITY/ SAFETY SERVICES,"299,267.00"
HQSMS,16-04-12,0000019419,WESTERN AUTO LLC,ARE,SPARE PARTS/ ACCESSORIES,"119,650.00"
HQSMS,13-04-12,0000019407,TOYOTA MOTOR CORPORATION,JPN,DELIVERY VEHICLES/ PICK-UPS,"109,142.71"
COD01,12-04-12,0000004172,WORLD FOOD PROGRAMME,ITA,CHARTERS,"2,080,000.00"
HQSMS,11-04-12,0000019402,"NISSAN TRADING CO., LTD.",JPN,TERRAIN VEHICLES,"127,812.95"
PAK01,10-04-12,0000003506,H. NIZAM DIN AND SONS LTD.,PAK,BLANKETS,"221,683.20"
PAK01,10-04-12,0000003505,NATIONAL TENT HOUSE,PAK,BEDCLOTHES/ MATRESSES/ TOWELS,"206,200.00"
PAK01,10-04-12,0000003507,NATIONAL TENT HOUSE,PAK,BLANKETS,"224,700.00"
PAK01,10-04-12,0000003508,NATIONAL TENT HOUSE,PAK,KITCHENWARE,"157,414.20"
PAK01,10-04-12,0000003509,H. SHEIKH NOOR-UD-DIN AND SONS (PVT) LTD,PAK,PLASTIC PRODUCTS (SHEETS & ROL,"645,516.80"
HQSMS,10-04-12,0000019387,BIDCO OIL REFINERIES LIMITED,KEN,SOAP/CLEANING /HYGIENE SUPPLIE,"136,000.00"
ESH01,09-04-12,0000000168,KUEHNE AND NAGEL A/S,DNK,CHARTERS,"118,921.65"
SYR01,09-04-12,0000002987,ALHOUDA CO.,LBN,BLANKETS,"148,115.00"
HQSMS,06-04-12,0000019385,KUEHNE AND NAGEL A/S,DNK,TRANSPORT SUPPORT,"199,810.00"
HQSMS,06-04-12,0000019382,Paramount Tarpaulin Industries,PAK,PERSONAL CARE PRODUCTS,"285,600.00"
HQSMS,05-04-12,0000019377,Farmingtons AUTOMOTIVE Gmbh,DEU,ARMOURED VEHICLES,"333,970.78"
KEN01,05-04-12,0000004812,KUEHNE + NAGEL LIMITED,KEN,CARGO/PASSENGER TRANSPORT,"102,735.60"
HQSMS,05-04-12,0000019375,TOYOTA MOTOR CORPORATION,JPN,TERRAIN VEHICLES,"302,690.32"
HQSMS,05-04-12,0000019379,LA MOUSTACHE,FRA,ADVERTISING/ INFORMATION SER,"144,664.34"
MRT01,05-04-12,0000000374,ETS CHEIKH OULD AHMEDOU,MRT,RICE,"160,501.31"
MMR01,04-04-12,0000000942,DAW KHIN AYE,MMR,BUSINESS/ ADMINISTRATIVE SER,"108,000.00"
HQSMS,04-04-12,0000019358,Paramount Tarpaulin Industries,PAK,BLANKETS,"291,170.70"
HQSMS,04-04-12,0000019363,VANDANA LOGISTICS,IND,KITCHENWARE,"378,642.60"
HQSMS,04-04-12,0000019367,N-R-S INTERNATIONAL -  FZE,ARE,PLASTIC PRODUCTS (SHEETS & ROL,"340,771.00"
JOR01,04-04-12,0000001260,Food Security stores,JOR,REGISTRATION SUPPLIES,"146,508.47"
HQSMS,03-04-12,0000019350,DANOFFICE PLC,DNK,NETWORK COMPONENTS / ACCESS,"153,648.36"
HQSMS,03-04-12,0000019351,KUEHNE AND NAGEL A/S,DNK,TRANSPORT SUPPORT,"314,000.00"
COD01,03-04-12,0000004156,SONAS KASAVUBU,COD,INSURANCE SERVICES,"105,190.00"
ESH01,02-04-12,0000000154,TOYOTA ALGERIE,DZA,MINIBUSES/ BUSES,"260,233.21"
HQSMS,02-04-12,0000019346,OPEN TEXT AG - SUISSE,CHE,MAINTENANCE/ CONSTRUCTION SER,"142,613.01"
SSD01,31-03-12,0000000039,UNITED NATIONS MISSION IN SOUTH SUDAN,SSD,DIESEL,"250,250.00"
YEM01,31-03-12,0000001980,STALLION SECURITY & SAFETY SERVICES LTD.,YEM,SECURITY/ SAFETY SERVICES,"232,800.00"
PAK01,30-03-12,0000003478,H. NIZAM DIN AND SONS LTD.,PAK,BLANKETS,"430,302.40"
HQSMS,30-03-12,0000019342,DANOFFICE PLC,DNK,NETWORK COMPONENTS / ACCESS,"121,419.46"
PAK01,30-03-12,0000003479,NATIONAL TENT HOUSE,PAK,BLANKETS,"224,700.00"
PAK01,30-03-12,0000003477,NATIONAL TENT HOUSE,PAK,BEDCLOTHES/ MATRESSES/ TOWELS,"417,338.49"
PAK01,30-03-12,0000003473,ZAHRA TENT INDUSTRIES (PVT) LTD,PAK,MOSQUITO NET,"144,156.00"
PAK01,30-03-12,0000003476,Top Star Industries ( Pvt ) Limited,PAK,BEDCLOTHES/ MATRESSES/ TOWELS,"101,269.00"
PAK01,30-03-12,0000003480,NATIONAL TENT HOUSE,PAK,KITCHENWARE,"245,704.40"
PAK01,29-03-12,0000003468,CAMEOS ARCHITECT & CONSULTANTS,PAK,ENGINEERING SERVICES,"107,092.44"
TCD01,29-03-12,0000003325,AZUR SA,CMR,SOAP/CLEANING /HYGIENE SUPPLIE,"146,880.31"
TCD01,29-03-12,0000003324,PRESTON INTERNATIONAL SARL,TCD,OILS,"104,141.47"
HQSMS,28-03-12,0000019325,KUEHNE AND NAGEL A/S,DNK,TRANSPORT SUPPORT,"243,770.00"
THA01,28-03-12,0000000711,SG GLOBAL SUPPORT SERVICES SDN,MYS,ADVERTISING/ INFORMATION SER,"221,171.12"
HQSMS,28-03-12,0000019324,KUEHNE AND NAGEL A/S,DNK,CHARTERS,"235,000.00"
THA01,28-03-12,0000000710,APPCO LIMITED,THA,ADVERTISING/ INFORMATION SER,"671,026.81"
HQSMS,27-03-12,0000019322,KUEHNE AND NAGEL A/S,DNK,TRANSPORT SUPPORT,"162,750.00"
HQSMS,27-03-12,0000019321,NUTRISET SA,FRA,PREPARED/ PRESERVED FOODS,"905,866.62"
HQSMS,27-03-12,0000019316,DGM VERON GRAUER S.A.,CHE,BUSINESS/ ADMINISTRATIVE SER,"101,449.28"
KEN01,27-03-12,0000004753,ALPHA LOGISTICS SERVICES (EPZ) LTD,KEN,PREFABRICATED House,"110,548.75"
MRT01,27-03-12,0000000369,ETS O/ MOHAMED ABDELLAHI O/ AHMED NAJI,MRT,BLANKETS,"245,050.36"
MRT01,27-03-12,0000000370,ETS BAH OULD KHATTARY,MRT,BEDCLOTHES/ MATRESSES/ TOWELS,"143,323.97"
PHL01,26-03-12,0000000238,"TOYOTA OTIS, INC.",PHL,TERRAIN VEHICLES,"118,491.93"
HQSMS,26-03-12,0000019312,DGM VERON GRAUER S.A.,CHE,BUSINESS/ ADMINISTRATIVE SER,"112,374.58"
HQSMS,26-03-12,0000019307,SITA,CHE,COMPUTER SERVICES,"2,400,000.00"
HQSMS,26-03-12,0000019303,FWW FAHRZEUGWERK Gmbh,DEU,GENERAL CARGO TRUCKS,"255,899.60"
HQSMS,26-03-12,0000019302,FWW FAHRZEUGWERK Gmbh,DEU,GENERAL CARGO TRUCKS,"409,874.50"
HQSMS,26-03-12,0000019306,J. GERBER AND COMPANY (JAPAN) LTD.,JPN,MOTORIZED CYCLES,"167,751.21"
HQSMS,22-03-12,0000019292,CONCATUS SARL,CHE,COMPUTER SERVICES,"103,904.68"
HQSMS,21-03-12,0000019287,KUEHNE AND NAGEL A/S,DNK,CHARTERS,"345,000.00"
ZWE01,21-03-12,0000000151,FERTS SEED AND GRAIN (PVT) LTD,ZWE,MAIZE/CORN,"162,126.21"
HQSMS,20-03-12,0000019278,Deloitte SA,CHE,COMPUTER SERVICES,"159,685.00"
HQSMS,20-03-12,0000019277,Deloitte SA,CHE,COMPUTER SERVICES,"229,309.00"
HQSMS,20-03-12,0000019271,ALPINTER,BEL,PLASTIC PRODUCTS (SHEETS & ROL,"745,030.00"
HQSMS,20-03-12,0000019268,VANDANA LOGISTICS,IND,KITCHENWARE,"454,555.80"
HQSMS,20-03-12,0000019267,KATE FREIGHT AND TRAVEL LTD,KEN,STORAGE/PACKING/HANDLING,"160,818.71"
TZA01,20-03-12,0000002153,The UN WORLD FOOD PROGRAMME,ITA,CHARTERS,"606,000.00"
HQSMS,19-03-12,0000019249,W. GIERTSEN HALLSYSTEM AS,CHE,PREFABRICATED Warehouse,"195,625.00"
HQSMS,19-03-12,0000019259,INTERNATIONAL DISPENSARY ASSOCIATION (ID,NLD,MISC DRUGS,"971,306.00"
PAK01,19-03-12,0000003455,UNITED HUMAN RESOURCE SERVICES (PVT) LTD,PAK,BUSINESS/ ADMINISTRATIVE SER,"202,718.39"
HQSMS,19-03-12,0000019250,ALPINTER,BEL,TENT/ CAMP/ OUTDOOR EQUIP/ ACC,"1,429,200.00"
LBR01,19-03-12,0000001271,KPMG SENEGAL,SEN,FINANCIAL SERVICES,"125,950.00"
HQSMS,19-03-12,0000019254,KUEHNE + NAGEL,KEN,TRANSPORT SUPPORT,"233,600.00"
KEN01,16-03-12,0000004733,WFP SOMALIA,KEN,CHARTERS,"430,929.30"
KEN01,16-03-12,0000004734,G4S SECURITY SERVICES (K) LTD,KEN,SECURITY/ SAFETY SERVICES,"327,548.44"
KEN01,16-03-12,0000004735,G4S SECURITY SERVICES (K) LTD,KEN,SECURITY/ SAFETY SERVICES,"277,925.00"
HQSMS,15-03-12,0000019242,SWISSCOM (Switzerland) Ltd,CHE,TELECOMS SERVICES,"133,779.26"
KEN01,15-03-12,0000004729,MAS AND MAK CONSTRUCTION CO. LTD,KEN,SECURITY/ SAFETY SERVICES,"123,642.79"
TZA01,14-03-12,0000002146,ENGEN PETROLEUM (TANZANIA) LTD,TZA,DIESEL,"114,571.37"
HQSMS,14-03-12,0000019235,TOYOTA GIBRALTAR STOCKHOLDINGS LTD,GBR,TERRAIN VEHICLES,"796,330.11"
HQSMS,13-03-12,0000019231,KUEHNE AND NAGEL A/S,DNK,TRANSPORT SUPPORT,"228,150.00"
HQSMS,13-03-12,0000019232,BADGECOM GMBH,CHE,PRINTER/ PRINTER ACCESSORIES,"203,732.50"
ETH01,12-03-12,0000001931,BEE FREIGHT TRANSPORT ASSOCIATION,ETH,TRANSPORT SUPPORT,"106,303.97"
HQSMS,12-03-12,0000019226,CABLECOM GMBH,CHE,TELECOMS SERVICES,"312,151.62"
HQSMS,12-03-12,0000019227,COLT TELECOM AG,CHE,TELECOMS SERVICES,"100,334.45"
HQSMS,12-03-12,0000019230,SWISSCOM (Switzerland) Ltd,CHE,TELECOMS SERVICES,"239,687.85"
SSD01,12-03-12,0000000018,SPELLING TRADING LIMITED,KEN,BRICK-MAKING EQUIPMENT,"112,500.00"
HQSMS,09-03-12,0000019214,DANOFFICE PLC,DNK,COMPUTERS,"102,235.00"
KEN01,09-03-12,0000004719,JIMCAB SERVICES LIMITED,KEN,TRANSPORT SUPPORT,"205,847.95"
HQSMS,07-03-12,0000019206,F.G. WILSON (ENGINEERING) LTD,GBR,WATER COOLED POWER GENERATORS,"190,980.00"
HQSMS,07-03-12,0000019209,PA CONSULTING SERVICES LIMITED,GBR,COMPUTER SERVICES,"116,898.73"
Unit,PO Date,PO ID,Vendor Name,Vendor Cntry,Item Category Descr,USD Amount
HQSMS,06-03-12,0000019193,HCL Technologies Limited,IND,COMPUTER SERVICES,"131,292.00"
HQSMS,06-03-12,0000019203,MARSH LIMITED,GBR,INSURANCE SERVICES,"522,575.13"
MRT01,05-03-12,0000000353,ETS O/ MOHAMED ABDELLAHI O/ AHMED NAJI,MRT,BLANKETS,"117,339.72"
HQSMS,05-03-12,0000019159,KUEHNE AND NAGEL A/S,DNK,CARGO/PASSENGER TRANSPORT,"170,000.00"
SYR01,05-03-12,0000002955,Sisters Monique Kharouf -Adma Bassim,SYR,CIVIL AFFAIRS SERVICES,"136,291.65"
KEN01,05-03-12,0000004699,TURKANA TECHNICAL AND BUILDING CONST CO,KEN,MAINTENANCE/ CONSTRUCTION SER,"566,242.89"
HQSMS,02-03-12,0000019174,TOYOTA MOTOR CORPORATION,JPN,TERRAIN VEHICLES,"317,668.09"
LBR01,02-03-12,0000001264,UNITED NATIONS MISSION IN LIBERIA,LBR,DIESEL,"1,020,000.00"
HQSMS,02-03-12,0000019176,Scan Global Logistics A/S,DNK,TRANSPORT SUPPORT,"687,121.00"
SEN01,01-03-12,0000001338,CFAO MOTORS BURKINA FASO,BFA,TERRAIN VEHICLES,"150,405.44"
SEN01,01-03-12,0000001339,CFAO MOTORS NIGER,NER,TERRAIN VEHICLES,"168,347.83"
HQSMS,29-02-12,0000019167,EMERGING MARKETS COMMUNICATIONS INC,USA,SATELLITE EQUIP/ ACCESSORIES,"218,750.00"
TZA01,29-02-12,0000002140,ENGEN PETROLEUM (TANZANIA) LTD,TZA,DIESEL,"111,675.11"
CHN01,29-02-12,0000001120,HONG KONG FUNDRAISING CONSULTANCY LTD,HKG,ADVERTISING/ INFORMATION SER,"248,320.87"
HQSMS,29-02-12,0000019164,NATIONAL TENT HOUSE,PAK,TENT/ CAMP/ OUTDOOR EQUIP/ ACC,"1,548,000.00"
IND01,28-02-12,0000000324,RAMADHAR & COMPANY,IND,BUSINESS/ ADMINISTRATIVE SER,"302,419.35"
HQSMS,28-02-12,0000019158,The Swedish Civil Contingencies,SWE,MEETING/TRAVEL/ FOOD SER,"147,297.10"
HQSMS,27-02-12,0000019131,SHANGHAI KOYO-ANP IMP.&EXP.CO,CHN,WATER COOLED POWER GENERATORS,"114,290.00"
HQSMS,27-02-12,0000019135,TOYOTA MOTOR CORPORATION,JPN,TERRAIN VEHICLES,"534,787.85"
AFG01,27-02-12,0000002605,DANOFFICE PLC,DNK,PRINTER/ PRINTER ACCESSORIES,"336,112.15"
COD01,24-02-12,0000004097,AFRI.COM,COD,DIESEL,"200,250.00"
TCD01,24-02-12,0000003249,SOCIETE DES PRODUITS PETROLIERS TCHAD,TCD,FUEL TANK,"365,565.14"
HQSMS,23-02-12,0000019122,IMGC GLOBAL  (PVT) LTD,PAK,BAKERY PRODUCTS,"172,920.00"
FRA01,22-02-12,0000000279,AFIAA,FRA,BUSINESS/ ADMINISTRATIVE SER,"157,273.92"
SYR01,22-02-12,0000002941,"DAHBAR,AMIN",SYR,BUSINESS/ ADMINISTRATIVE SER,"193,668.00"
PAK01,21-02-12,0000003407,ESSA KHAN FILLING STATION,PAK,DIESEL,"132,731.38"
DJI01,21-02-12,0000000523,AGS - AGENCE GENERALE DE SERVICE,DJI,SECURITY/ SAFETY SERVICES,"146,771.88"
HQSMS,20-02-12,0000019084,KUEHNE AND NAGEL A/S,DNK,CARGO/PASSENGER TRANSPORT,"302,000.00"
HQSMS,17-02-12,0000019080,UNITED NATIONS OFFICE AT NAIROBI,KEN,BUSINESS/ ADMINISTRATIVE SER,"914,615.00"
GEO01,17-02-12,0000001284,WISSOL PETROLEUM GEORGIA JSC,GEO,PETROL/BENZINE,"168,163.26"
HQSMS,17-02-12,0000019079,EMERGING MARKETS COMMUNICATIONS INC,USA,TELECOMS SERVICES,"7,000,000.00"
HQSMS,17-02-12,0000019081,UNITED NATIONS OFFICE AT GENEVA,CHE,BUSINESS/ ADMINISTRATIVE SER,"2,544,710.00"
KEN01,17-02-12,0000004675,BIDCO OIL REFINERIES LIMITED,KEN,SOAP/CLEANING /HYGIENE SUPPLIE,"470,000.00"
HQSMS,17-02-12,0000019078,UNITED NATIONS OFFICE AT GENEVA,CHE,BUSINESS/ ADMINISTRATIVE SER,"579,434.00"
LBR01,16-02-12,0000001257,EFFICIENT LOGISTIC SERVICE,LBR,TRANSPORT SUPPORT,"117,200.00"
SWE01,16-02-12,0000000101,DEMO TV LTD,GBR,ADVERTISING/ INFORMATION SER,"130,141.29"
HQSMS,15-02-12,0000019057,TOYOTA MOTOR CORPORATION,JPN,SAFETY/ RESCUE VEHICLE,"220,484.55"
HQSMS,15-02-12,0000019070,HEWLETT-PACKARD (SUISSE) SA,CHE,COMPUTER SERVICES,"270,000.00"
HQSMS,15-02-12,0000019064,ALPINTER,BEL,PLASTIC PRODUCTS (SHEETS & ROL,"114,620.00"
HQSMS,15-02-12,0000019048,TOYOTA MOTOR CORPORATION,JPN,DELIVERY VEHICLES/ PICK-UPS,"494,293.19"
HQSMS,15-02-12,0000019061,KJAER +KJAER A/S,DNK,MOTORIZED CYCLES,"169,594.76"
HQSMS,14-02-12,0000019041,TOYOTA GIBRALTAR STOCKHOLDINGS LTD,GBR,SAFETY/ RESCUE VEHICLE,"154,167.61"
MRT01,14-02-12,0000000331,ETS O/ MOHAMED ABDELLAHI O/ AHMED NAJI,MRT,BLANKETS,"119,257.94"
SDN01,14-02-12,0000004161,ABBARCI DARFUR UNITED ROAD TRANSPORT,ITA,GENERAL CARGO TRUCKS,"1,015,000.00"
HQSMS,14-02-12,0000019042,COELMO,ITA,AIR COOLED POWER GENERATORS,"159,357.80"
HQSMS,14-02-12,0000019044,F.G. WILSON (ENGINEERING) LTD,GBR,WATER COOLED POWER GENERATORS,"151,760.00"
HQSMS,14-02-12,0000019046,TOYOTA GIBRALTAR STOCKHOLDINGS LTD,GBR,OTHER SPECIALIZED VEHICLES,"305,724.19"
PAK01,13-02-12,0000003398,INTERNATIONAL DISPENSARY ASSOCIATION (ID,NLD,MISC DRUGS,"205,262.00"
HQSMS,13-02-12,0000019035,UNITED NATIONS OFFICE AT GENEVA,CHE,BUSINESS/ ADMINISTRATIVE SER,"226,402.00"
