Unit,PO Date,PO ID,Vendor Name,Vendor Cntry,Item Category Descr,USD Amount
DONIK,05/11/2013,0000000138,Fast Retailing Co. Ltd.,JPN,CLOTHING,"351,032.00"
HQSMS,05/11/2013,0000024599,BIDCO OIL REFINERIES LIMITED,KEN,SOAP/CLEANING /HYGIENE SUPPLIE,"587,500.00"
HQSMS,05/11/2013,0000024602,UNIVERSALIA MANAGEMENT GROUP,CAN,EVALUATION SERVICE,"370,200.00"
HQSMS,05/11/2013,0000024607,UNITED NATIONS GENERAL FUND,USA,BUSINESS/ ADMINISTRATIVE SER,"161,496.50"
SOM01,05/11/2013,0000001087,UNDP REPRESENTATIVE IN SOMALIA,KEN,BUSINESS/ ADMINISTRATIVE SER,"600,000.00"
TCD01,05/11/2013,0000004223,AZUR SA,CMR,SOAP/CLEANING /HYGIENE SUPPLIE,"349,021.27"
TUR01,05/11/2013,0000001271,MEN ANORAK TEKSTIL,TUR,CLOTHING,"2,459,758.55"
HQSMS,06/11/2013,0000024616,CISCO SYSTEMS INC,USA,MISC COMPUTER EQUIP/SUPPL,"394,662.50"
HQSMS,07/11/2013,0000024622,UNITED NATIONS GENERAL FUND,USA,BUSINESS/ ADMINISTRATIVE SER,"800,000.00"
HQSMS,07/11/2013,0000024636,N-R-S INTERNATIONAL -  FZE,ARE,PLASTIC PRODUCTS (SHEETS & ROL,"181,120.00"
HQSMS,07/11/2013,0000024646,INDIA IMPEX,IND,LAMP/ LAMP COMPONENTS,"342,000.00"
HQSMS,07/11/2013,0000024649,PLANSON EUROPE,DNK,COMPUTERS,"165,760.00"
KEN01,07/11/2013,0000006321,GALANA OIL KENYA LIMITED,KEN,DIESEL,"352,526.37"
LBN01,07/11/2013,0000000987,BOUSTANY  UNITED MACHINERIES CO.,LBN,TERRAIN VEHICLES,"523,500.00"
LBN01,07/11/2013,0000001008,BOUSTANY  UNITED MACHINERIES CO.,LBN,DELIVERY VEHICLES/ PICK-UPS,"701,000.00"
UGA01,07/11/2013,0000003877,B.M.A INVESTIMENT SOLUTIONS LIMITED,UGA,CUTTING/ PUNCHING TOOLS,"130,403.80"
ETH01,08/11/2013,0000002903,NATIONAL OIL ETHIOPIA PLC,ETH,COOKING STOVES,"139,265.26"
ETH01,08/11/2013,0000002904,NATIONAL OIL ETHIOPIA PLC,ETH,COOKING STOVES,"200,737.77"
HQSMS,08/11/2013,0000024661,CISCO SYSTEMS INC,USA,MISC COMPUTER EQUIP/SUPPL,"253,846.45"
HQSMS,08/11/2013,0000024663,VOLVO TRUCK CORPORATION,SWE,TANKERS,"265,370.14"
SOM01,08/11/2013,0000001091,KAFI BROTHERS,KEN,MAINTENANCE/ CONSTRUCTION SER,"103,390.00"
SOM01,08/11/2013,0000001092,UNDP REPRESENTATIVE IN SOMALIA,KEN,BUSINESS/ ADMINISTRATIVE SER,"170,840.00"
SOM01,08/11/2013,0000001093,UNDP REPRESENTATIVE IN SOMALIA,KEN,BUSINESS/ ADMINISTRATIVE SER,"104,865.00"
SOM01,08/11/2013,0000001094,UNDP REPRESENTATIVE IN SOMALIA,KEN,BUSINESS/ ADMINISTRATIVE SER,"278,496.00"
TUR01,08/11/2013,0000001278,MERT KOPYALAMA OFIS & KIRTASIYE,TUR,TECHING/ TRAINING EQUIPMENT,"122,380.36"
HQSMS,10/11/2013,0000024682,WORLDFA EXPORTS PVT. LTD.,IND,KITCHENWARE,"332,332.00"
GHA01,11/11/2013,0000001117,GHANA COMMERCIAL BANK LTD,GHA,CIVIL AFFAIRS SERVICES,"867,000.00"
HQSMS,11/11/2013,0000024686,VOLVO TRUCK CORPORATION,SWE,GENERAL CARGO TRUCKS,"952,321.21"
HQSMS,11/11/2013,0000024688,MAGOLINK X-PRESS DISTRIBUTORS LTD,KEN,BLANKETS,"124,329.50"
HQSMS,11/11/2013,0000024690,LANDMARK RESOURCES FZCO,ARE,PUBLIC SAFETY/ CONTROL,"116,325.00"
HQSMS,11/11/2013,0000024691,ORACLE SOFTWARE GMBH,CHE,EDUCATION/ TRAINING SERVICES,"315,734.38"
HQSMS,11/11/2013,0000024693,NATIONAL TENT HOUSE,PAK,BLANKETS,"1,090,500.00"
HQSMS,11/11/2013,0000024694,DHL GLOBAL FORWARDING (DENMARK) A/S,DNK,TRANSPORT SUPPORT,"294,435.26"
HQSMS,11/11/2013,0000024699,Anandtex International Private Limited,IND,BLANKETS,"996,211.63"
HQSMS,11/11/2013,0000024701,DHL GLOBAL FORWARDING (DENMARK) A/S,DNK,TRANSPORT SUPPORT,"245,997.25"
JOR01,11/11/2013,0000002391,G4S Secure Solutions Int'l Inc. Jordan,JOR,SECURITY/ SAFETY SERVICES,"329,497.18"
LBN01,11/11/2013,0000001016,NETWORK CONSULTING AND OUTSOURCING s.a.l,LBN,REPRODUCTION SERVICES,"922,881.75"
MYS01,11/11/2013,0000001024,HI-RES GRAPHIC & PERIPHERALS SDN.BHD,MYS,COMPUTERS,"113,759.14"
NER01,11/11/2013,0000000450,SOCIETE NIGERIENNE DES HYDROCARBURES,NER,HOUSEHOLD FURNITURE/EQUIPMENT,"400,463.34"
SSD01,11/11/2013,0000001123,WARRIOR SECURITY SUDAN LIMITED,SDN,SECURITY/ SAFETY SERVICES,"162,375.00"
SSD01,11/11/2013,0000001125,Juba Office Cleaning Services  LTD,SSD,MAINTENANCE/ CONSTRUCTION SER,"110,878.79"
SYR01,11/11/2013,0000003485,KUEHNE AND NAGEL A/S,DNK,TRANSPORT SUPPORT,"105,125.00"
USA01,11/11/2013,0000000501,S.L. GREEN,USA,BUSINESS/ ADMINISTRATIVE SER,"143,000.00"
HQSMS,12/11/2013,0000024706,Xtra-Link,ARE,TELECOMS SERVICES,"156,400.00"
HQSMS,12/11/2013,0000024717,ALPINTER,BEL,BLANKETS,"719,928.00"
HQSMS,12/11/2013,0000024718,DHL GLOBAL FORWARDING (DENMARK) A/S,DNK,TRANSPORT SUPPORT,"215,261.71"
KEN01,12/11/2013,0000006335,GALANA OIL KENYA LIMITED,KEN,DIESEL,"185,382.95"
LBN01,12/11/2013,0000001018,PROTECTRON,LBN,SECURITY/ SAFETY SERVICES,"600,000.00"
ETH01,13/11/2013,0000002919,NATIONAL OIL ETHIOPIA PLC,ETH,COOKING STOVES,"149,920.64"
ETH01,13/11/2013,0000002920,NATIONAL OIL ETHIOPIA PLC,ETH,COOKING STOVES,"150,356.14"
JOR01,13/11/2013,0000002402,ITALIAN HOSPITAL,JOR,CIVIL AFFAIRS SERVICES,"119,125.71"
JOR01,13/11/2013,0000002403,Luzmilla Hospital,JOR,CIVIL AFFAIRS SERVICES,"161,847.37"
KEN01,13/11/2013,0000006357,AINUSHAMSI CONSTRUCTION AND TRANSPORT,KEN,MAINTENANCE/ CONSTRUCTION SER,"134,772.68"
KEN01,13/11/2013,0000006358,KHER CONSTRUCTION AND ENGINEERING CO LTD,KEN,MAINTENANCE/ CONSTRUCTION SER,"121,941.62"
LBN01,13/11/2013,0000001021,MOORE STEPHENS TABBAL ltd.,LBN,FINANCIAL SERVICES,"150,000.00"
LBN01,13/11/2013,0000001022,KARAMBOIS,LBN,"STRUCTURAL MATERIALS ( TIMBER,","951,714.00"
LBN01,13/11/2013,0000001023,GLOBEMED LEBANON SAL,LBN,HEALTHCARE SERVICES,"262,500.00"
ETH01,14/11/2013,0000002923,MINISTRY OF COMM.. & INFO. TECHNOLOGY,ETH,COMPUTER SERVICES,"200,000.00"
Unit,PO Date,PO ID,Vendor Name,Vendor Cntry,Item Category Descr,USD Amount
HQSMS,15/11/2013,0000024769,TOYOTA MOTOR CORPORATION,JPN,4x4 STATION WAGON,"2,250,255.69"
LBN01,15/11/2013,0000001028,SITE TECHNOLOGY UPS SAL,LBN,MISC COMPUTER EQUIP/SUPPL,"230,720.00"
HQSMS,16/11/2013,0000024770,TECHNO RELIEF SERVICES LTD,KEN,WATER BUCKET/ BASINE,"151,130.00"
HQSMS,16/11/2013,0000024771,SPARTAN RELIEF SUPPLIES LIMITED,KEN,KITCHENWARE,"1,443,750.00"
HQSMS,16/11/2013,0000024772,RELTEX TARPAULINS (AFRICA) EPZ LTD,KEN,PLASTIC PRODUCTS (SHEETS & ROL,"775,285.00"
HQSMS,16/11/2013,0000024773,BIDCO OIL REFINERIES LIMITED,KEN,SOAP/CLEANING /HYGIENE SUPPLIE,"1,175,000.00"
HQSMS,16/11/2013,0000024778,TOYOTA MOTOR CORPORATION,JPN,4x4 SC PICP-UP,"206,065.57"
HQSMS,16/11/2013,0000024780,TOYOTA MOTOR CORPORATION,JPN,4x4 SC PICP-UP,"107,967.06"
SYR01,17/11/2013,0000003492,THE NEAR EAST EQUIPMENT CO.,JOR,AGRICULTURAL VEHICLES,"466,327.08"
HQSMS,18/11/2013,0000024786,TECHNO RELIEF SERVICES LTD,KEN,PERSONAL CARE PRODUCTS,"184,320.00"
HQSMS,18/11/2013,0000024793,CISCO SYSTEMS INC,USA,TELEPHONY EQUIPMENT/ SUPPLIES,"161,512.37"
HQSMS,18/11/2013,0000024794,N-R-S INTERNATIONAL -  FZE,ARE,PLASTIC PRODUCTS (SHEETS & ROL,"231,840.00"
HQSMS,18/11/2013,0000024799,KUEHNE AND NAGEL A/S,DNK,CARGO/PASSENGER TRANSPORT,"436,000.00"
HQSMS,18/11/2013,0000024800,VANDANA LOGISTICS,IND,BEDCLOTHES/ MATRESSES/ TOWELS,"222,600.00"
HQSMS,18/11/2013,0000024801,DHL GLOBAL FORWARDING (DENMARK) A/S,DNK,TRANSPORT SUPPORT,"130,949.06"
HQSMS,18/11/2013,0000024803,M.K. EXIM (INDIA) LIMITED,IND,BEDCLOTHES/ MATRESSES/ TOWELS,"270,215.00"
HQSMS,18/11/2013,0000024804,DHL GLOBAL FORWARDING (DENMARK) A/S,DNK,TRANSPORT SUPPORT,"150,903.48"
HQSMS,18/11/2013,0000024806,KITCHEN ESSENTIALS,IND,BEDCLOTHES/ MATRESSES/ TOWELS,"147,680.00"
HQSMS,18/11/2013,0000024813,KUEHNE AND NAGEL A/S,DNK,CARGO/PASSENGER TRANSPORT,"275,400.00"
HQSMS,18/11/2013,0000024815,PLANSON EUROPE,DNK,COMPUTERS,"114,510.00"
HQSMS,18/11/2013,0000024816,TOYOTA MOTOR CORPORATION,JPN,4x4 STATION WAGON,"427,659.54"
HQSMS,18/11/2013,0000024817,DURBIN PLC,GBR,MISC DRUGS,"143,286.00"
PSFRR,18/11/2013,0000000238,APPCO GROUP ITALIA SRL,ITA,ADVERTISING/ INFORMATION SER,"174,262.73"
SYR01,18/11/2013,0000003498,MHD. BASEM AL-MOUNAKKEL,KWT,RECREATIONAL/PLAYGROUND EQUIP,"449,600.00"
HQSMS,19/11/2013,0000024819,ACCENTURE AG,CHE,BUSINESS/ ADMINISTRATIVE SER,"119,695.32"
HQSMS,19/11/2013,0000024820,DANOFFICE PLC,DNK,COMPUTERS,"107,412.00"
HQSMS,19/11/2013,0000024822,ACCENTURE AG,CHE,BUSINESS/ ADMINISTRATIVE SER,"119,695.32"
HQSMS,19/11/2013,0000024824,BADGECOM GMBH,CHE,PRINTER/ PRINTER ACCESSORIES,"204,888.00"
HQSMS,19/11/2013,0000024825,DURBIN PLC,GBR,MISC DRUGS,"2,979,871.00"
HQSMS,19/11/2013,0000024831,N-R-S INTERNATIONAL -  FZE,ARE,BLANKETS,"3,517,800.00"
HQSMS,19/11/2013,0000024832,ALPINTER,BEL,PLASTIC PRODUCTS (SHEETS & ROL,"195,592.00"
HQSMS,19/11/2013,0000024834,N-R-S INTERNATIONAL -  FZE,ARE,PLASTIC PRODUCTS (SHEETS & ROL,"1,487,200.00"
HQSMS,19/11/2013,0000024835,DHL GLOBAL FORWARDING (DENMARK) A/S,DNK,TRANSPORT SUPPORT,"247,898.13"
HQSMS,19/11/2013,0000024836,TECHNO TARP & POLIMERS PVT LTD,IND,PLASTIC PRODUCTS (SHEETS & ROL,"438,522.00"
HQSMS,19/11/2013,0000024838,TECHNO TARP & POLIMERS PVT LTD,IND,PLASTIC PRODUCTS (SHEETS & ROL,"639,022.80"
JOR01,19/11/2013,0000002433,IrisGuard Inc,GBR,SECURITY/ DETECTION EQUIP/ SUP,"230,250.00"
PSFRR,19/11/2013,0000000239,Numero Blu Servizi SpA,ITA,ADVERTISING/ INFORMATION SER,"174,262.73"
SSD01,19/11/2013,0000001163,GAR-GAR TRANSPORTERS LTD,SSD,CARGO/PASSENGER TRANSPORT,"150,000.00"
HQSMS,20/11/2013,0000024846,IMRES,NLD,MISC DRUGS,"313,712.05"
HQSMS,20/11/2013,0000024847,NET HEALTH LIMITED,TZA,MOSQUITO NET,"475,524.00"
HQSMS,20/11/2013,0000024848,WHO (UNICC),CHE,COMPUTER SERVICES,"541,548.00"
HQSMS,20/11/2013,0000024853,CISCO SYSTEMS INC,USA,TELEPHONY EQUIPMENT/ SUPPLIES,"201,887.50"
SDN01,20/11/2013,0000004812,UNITED NATION AFRICAN MISSION IN DARFUR,SDN,DIESEL,"103,755.57"
DONIK,21/11/2013,0000000143,GLOBAL BRIGHTLIGHT FOUNDATION,USA,LAMP/ LAMP COMPONENTS,"114,500.00"
HQSMS,21/11/2013,0000024863,INDIA IMPEX,IND,LAMP/ LAMP COMPONENTS,"342,000.00"
HQSMS,21/11/2013,0000024864,KUEHNE AND NAGEL A/S,DNK,CARGO/PASSENGER TRANSPORT,"313,400.00"
HQSMS,21/11/2013,0000024872,KUEHNE AND NAGEL A/S,DNK,CARGO/PASSENGER TRANSPORT,"251,500.00"
HQSMS,21/11/2013,0000024878,FWW FAHRZEUGWERK Gmbh,DEU,SECONDHAND HEAVY VEHICLES,"149,074.14"
COD01,22/11/2013,0000005051,KPMG RDC,COD,FINANCIAL SERVICES,"112,000.00"
HQSMS,22/11/2013,0000024880,TECHNO RELIEF SERVICES LTD,KEN,BEDCLOTHES/ MATRESSES/ TOWELS,"211,820.00"
HQSMS,22/11/2013,0000024890,PLANSON EUROPE,DNK,COMPUTERS,"119,620.00"
HQSMS,22/11/2013,0000024895,TOYOTA GIBRALTAR STOCKHOLDINGS LTD,GBR,4x4 STATION WAGON,"398,863.40"
HQSMS,22/11/2013,0000024902,IMPRIMERIE CENTRALE,LUX,PHOTO/ GRAPHIC/ DESIGN SER,"323,308.79"
SSD01,22/11/2013,0000001167,NZOU GROUP OF COMPANIES,SSD,PHOTO/ GRAPHIC/ DESIGN SER,"102,459.00"
IRQ01,24/11/2013,0000001823,UNITED NATIONS ASS. MISSION FOR IRAQ,KWT,BUSINESS/ ADMINISTRATIVE SER,"164,280.00"
IRQ01,24/11/2013,0000001824,UNITED NATIONS ASS. MISSION FOR IRAQ,KWT,BUSINESS/ ADMINISTRATIVE SER,"138,775.00"
SYR01,24/11/2013,0000003506,ALKUSTY FOR TRADING COMPANY,SYR,PERSONAL CARE PRODUCTS,"140,000.00"
SYR01,24/11/2013,0000003507,ALKHOULY & QURAIT,SYR,PERSONAL CARE PRODUCTS,"892,500.00"
SYR01,24/11/2013,0000003508,SAMER GHOSSEN,LBN,PERSONAL CARE PRODUCTS,"957,000.00"
SYR01,24/11/2013,0000003509,ALHOUDA CO.,LBN,PERSONAL CARE PRODUCTS,"147,000.00"
CAN01,25/11/2013,0000000595,Public Outreach Consultancy INC.,CAN,BUSINESS/ ADMINISTRATIVE SER,"164,209.00"
HQSMS,25/11/2013,0000024914,DEMO TV LTD,GBR,COMPUTER SERVICES,"215,233.23"
HQSMS,25/11/2013,0000024919,NATIONAL TENT HOUSE,PAK,BLANKETS,"1,817,500.00"
HQSMS,25/11/2013,0000024921,CISCO SYSTEMS INC,USA,COMPUTERS,"113,170.00"
HQSMS,25/11/2013,0000024922,DHL GLOBAL FORWARDING (DENMARK) A/S,DNK,TRANSPORT SUPPORT,"470,080.43"
HQSMS,25/11/2013,0000024926,SITA,CHE,COMPUTER SERVICES,"1,000,000.00"
HQSMS,25/11/2013,0000024931,WIPRO LIMITED,GBR,COMPUTER SERVICES,"950,000.00"
HQSMS,25/11/2013,0000024934,NATIONAL TENT HOUSE,PAK,BLANKETS,"371,404.80"
HQSMS,25/11/2013,0000024938,KUEHNE AND NAGEL A/S,DNK,CARGO/PASSENGER TRANSPORT,"246,000.00"
HQSMS,25/11/2013,0000024939,KUEHNE AND NAGEL A/S,DNK,CARGO/PASSENGER TRANSPORT,"239,000.00"
MYS01,25/11/2013,0000001041,Tune Insurance Malaysia Berhad,MYS,INSURANCE SERVICES,"120,114.39"
SYR01,25/11/2013,0000003512,THE INT. FOR FOAM&MATRESSES MANUFACTURIN,JOR,BEDCLOTHES/ MATRESSES/ TOWELS,"5,556,000.00"
SYR01,25/11/2013,0000003513,ALHOUDA CO.,LBN,BEDCLOTHES/ MATRESSES/ TOWELS,"2,985,000.00"
HQSMS,26/11/2013,0000024952,KUEHNE AND NAGEL A/S,DNK,CARGO/PASSENGER TRANSPORT,"272,000.00"
HQSMS,26/11/2013,0000024954,CISCO SYSTEMS INC,USA,COMPUTERS,"254,273.25"
HQSMS,26/11/2013,0000024955,VERSEIDAG BALLISTIC PROTECTION OY,FIN,PERSONAL SAFETY/ PROTECTION,"166,887.41"
LBN01,26/11/2013,0000000826,NATIONAL SHOPPING CENTER s.a.r.l,LBN,SOAP/CLEANING /HYGIENE SUPPLIE,"168,020.00"
LBN01,26/11/2013,0000001045,Jamal Eddine Est. for Trading & Manufact,LBN,HOUSEHOLD FURNITURE/EQUIPMENT,"648,000.00"
LBN01,26/11/2013,0000001046,NATIONAL SHOPPING CENTER s.a.r.l,LBN,SOAP/CLEANING /HYGIENE SUPPLIE,"2,106,240.00"
NER01,26/11/2013,0000000497,PAM NIGER,NER,TRANSPORT SUPPORT,"200,000.00"
SSD01,26/11/2013,0000001174,DANISH REFUGEE COUNCIL - DRC,DNK,BUSINESS/ ADMINISTRATIVE SER,"174,279.16"
SSD01,26/11/2013,0000001175,DANISH REFUGEE COUNCIL - DRC,DNK,BUSINESS/ ADMINISTRATIVE SER,"265,680.20"
SYR01,26/11/2013,0000003518,KINGDOM-BEIRUT SAL-(FOUR SEASONS HOTEL),LBN,BUSINESS/ ADMINISTRATIVE SER,"448,083.10"
SYR01,26/11/2013,0000003519,KINGDOM-BEIRUT SAL-(FOUR SEASONS HOTEL),LBN,BUSINESS/ ADMINISTRATIVE SER,"127,571.34"
SYR01,26/11/2013,0000003523,KHULUD SIRRI HALABI / DHL Express,LBN,STORAGE/PACKING/HANDLING,"114,853.00"
SYR01,26/11/2013,0000003524,KHULUD SIRRI HALABI / DHL Express,LBN,STORAGE/PACKING/HANDLING,"125,345.00"
SYR01,26/11/2013,0000003525,KHULUD SIRRI HALABI / DHL Express,LBN,STORAGE/PACKING/HANDLING,"195,516.13"
HQSMS,27/11/2013,0000024983,NOVACOM SERVICES,FRA,SATELLITE EQUIP/ ACCESSORIES,"357,000.00"
HQSMS,27/11/2013,0000024986,ALPINTER,BEL,PLASTIC PRODUCTS (SHEETS & ROL,"170,080.00"
HQSMS,27/11/2013,0000024988,KUEHNE AND NAGEL A/S,DNK,CARGO/PASSENGER TRANSPORT,"246,000.00"
HQSMS,27/11/2013,0000024992,PLANSON EUROPE,DNK,COMPUTERS,"163,245.00"
HQSMS,27/11/2013,0000024993,ALPINTER,BEL,TENT/ CAMP/ OUTDOOR EQUIP/ ACC,"2,465,100.00"
HQSMS,27/11/2013,0000024996,DANOFFICE PLC,DNK,COMPUTERS,"386,288.00"
HQSMS,27/11/2013,0000024997,CISCO SYSTEMS INC,USA,NETWORK COMPONENTS / ACCESS,"276,239.15"
IRN01,27/11/2013,0000005600,LANDMARK RESOURCES FZCO,ARE,4x4 STATION WAGON,"164,515.00"
HQSMS,28/11/2013,0000025012,KUEHNE AND NAGEL A/S,DNK,CARGO/PASSENGER TRANSPORT,"239,000.00"
HQSMS,28/11/2013,0000025020,ALPINTER,BEL,WATER CANS,"106,096.00"
HQSMS,28/11/2013,0000025038,SOGETI (SUISSE) SA,CHE,COMPUTER SERVICES,"174,725.14"
HQSMS,28/11/2013,0000025040,ALPINTER,BEL,KITCHENWARE,"365,395.68"
HQSMS,28/11/2013,0000025042,INDO-DANE TEXTILE INDUSTRIES PVT. LTD.,IND,BLANKETS,"344,800.00"
HQSMS,28/11/2013,0000025053,KITCHEN ESSENTIALS,IND,WATER CANS,"159,340.00"
HQSMS,29/11/2013,0000025063,PA CONSULTING SERVICES LIMITED,GBR,COMPUTER SERVICES,"125,718.85"
HQSMS,29/11/2013,0000025069,KUEHNE AND NAGEL A/S,DNK,CARGO/PASSENGER TRANSPORT,"268,000.00"
HQSMS,29/11/2013,0000025071,PLANSON EUROPE,DNK,COMPUTERS,"227,705.00"
Unit,PO Date,PO ID,Vendor Name,Vendor Cntry,Item Category Descr,USD Amount
HQSMS,29/11/2013,0000025076,WORLDFA EXPORTS PVT. LTD.,IND,KITCHENWARE,"679,770.00"
HQSMS,29/11/2013,0000025078,DANOFFICE PLC,DNK,PRINTER/ PRINTER ACCESSORIES,"523,998.00"
MRT01,01/12/2013,0000000610,FEDERATION LUTHERIENNE MONDIALE,MRT,BUSINESS/ ADMINISTRATIVE SER,"1,115,092.30"
SYR01,01/12/2013,0000003533,SOKARIAH for CONTRACTING,SYR,HOUSEHOLD FURNITURE/EQUIPMENT,"1,773,000.00"
SYR01,01/12/2013,0000003535,KHULUD SIRRI HALABI / DHL Express,LBN,CARGO/PASSENGER TRANSPORT,"600,000.00"
SYR01,01/12/2013,0000003536,"NAZHA Travel, Tourism & Freight",LBN,CARGO/PASSENGER TRANSPORT,"500,000.00"
SYR01,01/12/2013,0000003537,BALTIC CONTROL LTD AARHUS,DNK,INSPECTION SERVICES,"102,050.00"
SYR01,01/12/2013,0000003539,KUEHNE AND NAGEL A/S,DNK,CARGO/PASSENGER TRANSPORT,"400,000.00"
COD01,02/12/2013,0000005080,CMM PHARMANS,COD,SPECIALIZED DRUGS,"134,381.53"
DONIK,02/12/2013,0000000155,Fast Retailing Co. Ltd.,JPN,CLOTHING,"370,626.00"
HQSMS,02/12/2013,0000025106,N-R-S INTERNATIONAL -  FZE,ARE,PLASTIC PRODUCTS (SHEETS & ROL,"101,880.00"
HQSMS,02/12/2013,0000025108,ALPINTER,BEL,PLASTIC PRODUCTS (SHEETS & ROL,"312,600.00"
ETH01,03/12/2013,0000002973,AL-YUSUF GENERAL CONTRACTOR,ETH,UTILITIES,"202,873.35"
IRQ01,03/12/2013,0000001843,UNITED NATIONS ASS. MISSION FOR IRAQ,KWT,BUSINESS/ ADMINISTRATIVE SER,"170,551.00"
IRQ01,03/12/2013,0000001848,UNITED NATIONS ASS. MISSION FOR IRAQ,KWT,BUSINESS/ ADMINISTRATIVE SER,"196,649.75"
IRQ01,03/12/2013,0000001849,UNITED NATIONS ASS. MISSION FOR IRAQ,KWT,BUSINESS/ ADMINISTRATIVE SER,"153,850.00"
IRQ01,03/12/2013,0000001851,UNITED NATIONS ASS. MISSION FOR IRAQ,KWT,BUSINESS/ ADMINISTRATIVE SER,"216,918.50"
KEN01,03/12/2013,0000006452,UNITED NATIONS OFFICE AT NAIROBI,KEN,SECURITY/ SAFETY SERVICES,"180,000.00"
THA01,03/12/2013,0000000927,"TOYOTA THONBURI CO., LTD.",THA,DELIVERY VEHICLES/ PICK-UPS,"104,417.04"
DONIK,04/12/2013,0000000145,GOV United States of America - USAID,USA,MISC DRUGS,"276,329.00"
ETH01,04/12/2013,0000002980,GARAD PLC,ETH,AIR CONDITIONING EQUIP/ SUPPL,"168,927.97"
HQSMS,04/12/2013,0000025128,INTERNATIONAL DISPENSARY ASSOCIATION (ID,NLD,MISC DRUGS,"137,064.59"
HQSMS,04/12/2013,0000025137,Farmingtons AUTOMOTIVE Gmbh,DEU,ARMOURED VEHICLES,"356,086.96"
IRQ01,04/12/2013,0000001865,UNITED NATIONS ASS. MISSION FOR IRAQ,KWT,BUSINESS/ ADMINISTRATIVE SER,"1,112,455.00"
LBN01,04/12/2013,0000001064,IMAGE SYSTEM SAL,LBN,PHOTOCOPY EQUIPMENT,"845,440.00"
MRT01,04/12/2013,0000000613,CPVR-SARL,MRT,KITCHENWARE,"112,428.80"
MRT01,04/12/2013,0000000616,ETS O/ MOHAMED ABDELLAHI O/ AHMED NAJI,MRT,SOAP/CLEANING /HYGIENE SUPPLIE,"271,028.35"
COD01,05/12/2013,0000005085,SERVICES AIR,COD,TRANSPORT SUPPORT,"121,206.00"
HQSMS,05/12/2013,0000025145,KUEHNE AND NAGEL A/S,DNK,CARGO/PASSENGER TRANSPORT,"107,800.00"
MMR01,05/12/2013,0000001352,MYANMA PETROLEUM AND PRODUCTS ENTERPRISE,MMR,DIESEL,"185,339.00"
MMR01,05/12/2013,0000001356,Basin International Ltd,MMR,CLOTHING,"168,340.08"
MMR01,05/12/2013,0000001357,Golden Bell Pharmacy,MMR,PERSONAL CARE PRODUCTS,"321,093.12"
SSD01,05/12/2013,0000001191,PRICEWATERHOUSECOOPERS,KEN,FINANCIAL SERVICES,"175,419.00"
SSD01,06/12/2013,0000001193,MFI Office Solutions  (S.S) Ltd,SDN,COMPUTERS,"144,000.00"
ETH01,07/12/2013,0000002987,UNITED BROTHERS PLC,ETH,SECURITY/ SAFETY SERVICES,"543,295.35"
HQSMS,08/12/2013,0000025186,CISCO SYSTEMS INC,USA,COMPUTERS,"173,982.23"
JOR01,08/12/2013,0000002421,Bushra Engineering & Contracting Company,JOR,MAINTENANCE/ CONSTRUCTION SER,"295,151.00"
SDN01,08/12/2013,0000004858,"Mubarak For Accounting , Auditing &",SDN,FINANCIAL SERVICES,"116,229.07"
SYR01,08/12/2013,0000003544,Al-Amir Co for Food Products/Al Amir Lil,SYR,CLOTHING,"8,365,203.34"
HQSMS,09/12/2013,0000025187,CISCO SYSTEMS INC,USA,NETWORK COMPONENTS / ACCESS,"251,089.55"
HQSMS,09/12/2013,0000025188,CISCO SYSTEMS INC,USA,NETWORK COMPONENTS / ACCESS,"171,488.73"
HQSMS,09/12/2013,0000025194,KUEHNE AND NAGEL A/S,DNK,CARGO/PASSENGER TRANSPORT,"418,000.00"
IRQ01,09/12/2013,0000001870,Muoj Albahar General Trading  LLC,ARE,BUSINESS/ ADMINISTRATIVE SER,"120,000.00"
JOR01,09/12/2013,0000002523,Technical Distribution Agency,JOR,TONERS/ RIBBONS/ CARTRIDGES,"209,649.37"
MRT01,09/12/2013,0000000626,OXFAM INTERMON,MRT,BUSINESS/ ADMINISTRATIVE SER,"288,378.08"
HQSMS,10/12/2013,0000025197,SALINA TRANSPORTERS LTD,KEN,TRANSPORT SUPPORT,"123,900.00"
PAK01,10/12/2013,0000004321,CAR KPK - GOVERNMENT OF PAKISTAN,PAK,BUSINESS/ ADMINISTRATIVE SER,"713,265.61"
DONIK,11/12/2013,0000000150,KOINONIA FOUNDATION,USA,LAMP/ LAMP COMPONENTS,"700,331.04"
ETH01,11/12/2013,0000003003,DAWIT MOGES BUILDING CONSTRUCTION,ETH,MAINTENANCE/ CONSTRUCTION SER,"193,976.01"
HQSMS,11/12/2013,0000025209,ALPINTER,BEL,WATER CANS,"226,176.00"
HQSMS,11/12/2013,0000025213,N-R-S INTERNATIONAL -  FZE,ARE,WATER CANS,"165,000.00"
HQSMS,11/12/2013,0000025217,UltiSat Inc.,USA,TELECOMS SERVICES,"350,000.00"
IRQ01,11/12/2013,0000001873,UNITED NATIONS ASS. MISSION FOR IRAQ,KWT,BUSINESS/ ADMINISTRATIVE SER,"184,735.00"
MRT01,11/12/2013,0000000631,LOGITRUCK,MRT,COLD CHAIN EQUIPMENT,"144,628.40"
NER01,11/12/2013,0000000544,ENTREPRISE FRERES OUMADAH,NER,UTILITIES,"394,531.66"
