Unit,PO Date,PO ID,Vendor Name,Vendor Cntry,Item Category Description,USD Amount
JOR01,01/11/2017,0000004896,Cairo Amman Bank,JOR,BUSINESS/ ADMINISTRATIVE SER,"16,478,983"
JOR01,01/11/2017,0000004896,Cairo Amman Bank,JOR,FINANCIAL SERVICES,"309,665"
LBN01,01/11/2017,0000002599,MEC s.a.r.l,LBN,ADVERTISING/ INFORMATION SER,"170,000"
SYR01,01/11/2017,0000004825,KARDISI Co.,IRQ,BEDCLOTHES/ MATRESSES/ TOWELS,"144,000"
TUR01,01/11/2017,0000003982,UDEA UZMAN DENEYSEL ELEKTRONIK ARASTIRMA,TUR,HOUSEHOLD FURNITURE/EQUIPMENT,"1,479,348"
TUR01,01/11/2017,0000003983,METEK GUVENLIK SIST. BILISIM IC VE DIS T,TUR,SEWING/ KNITTING EQUIP/ SUPPL,"319,628"
HQSMS,31/10/2017,0000040001,KUEHNE AND NAGEL A/S,DNK,CARGO/PASSENGER TRANSPORT,"102,300"
HQSMS,31/10/2017,0000040003,DEMO TV LTD,GBR,ADVERTISING/ INFORMATION SER,"139,142"
HQSMS,31/10/2017,0000040005,VISION BRANDS EAST AFRICA LIMITED,KEN,PERSONAL CARE PRODUCTS,"137,200"
HQSMS,31/10/2017,0000040006,PLANSON INTERNATIONAL CO.,USA,PRINTER/ PRINTER ACCESSORIES,"137,530"
IRQ01,31/10/2017,0000003262,Iraq Wallet,IRQ,BUSINESS/ ADMINISTRATIVE SER,"113,165"
JOR01,31/10/2017,0000004892,Karar for Producing & Develop. Indus EQ,JOR,SOLAR GENERATORS/ SUPPLIES,"2,370,040"
TCD01,31/10/2017,0000006066,ENTREPRISE GENERALE D'INFRASTRUCTURES,TCD,MAINTENANCE/ CONSTRUCTION SER,"107,554"
TCD01,31/10/2017,0000006067,ENTP DE CONS BAT TP WADI DALLA,TCD,MAINTENANCE/ CONSTRUCTION SER,"108,316"
CMR01,30/10/2017,0000004592,LAND LIFE COMPANY,NLD,FINANCIAL SERVICES,"154,434"
DONIK,30/10/2017,0000000470,Fast Retailing Co. Ltd.,JPN,CLOTHING,"120,003"
HQSMS,30/10/2017,0000039979,O.K.I. GENERAL TRADING LLC,ARE,KITCHENWARE,"637,175"
HQSMS,30/10/2017,0000039980,VISION BRANDS EAST AFRICA LIMITED,KEN,PERSONAL CARE PRODUCTS,"629,036"
HQSMS,30/10/2017,0000039983,VISHAL METAL INDUSTRIES,IND,KITCHENWARE,"648,447"
HQSMS,30/10/2017,0000039992,DAMCO DENMARK A/S,DNK,CARGO/PASSENGER TRANSPORT,"127,482"
HQSMS,30/10/2017,0000039994,DANOFFICE PLC,DNK,COMPUTERS,"151,290"
HQSMS,30/10/2017,0000039995,DANOFFICE PLC,DNK,COMPUTERS,"108,940"
KEN01,30/10/2017,0000010207,G4S SECURITY SERVICES (K) LTD,KEN,SECURITY/ SAFETY SERVICES,"408,423"
SOM01,30/10/2017,0000002370,United Nations Support Office For AMISOM,KEN,BUSINESS/ ADMINISTRATIVE SER,"120,000"
TZA01,30/10/2017,0000003932,The UN WORLD FOOD PROGRAMME,ITA,CHARTERS,"212,240"
TZA01,30/10/2017,0000003933,INDEPTH SCIENTIFIC COMPANY LTD,TZA,MISC MEDICAL SUPPLIES,"210,180"
TZA01,30/10/2017,0000003934,PUMA ENERGY TANZANIA LIMITED,TZA,DIESEL,"301,154"
ETH01,29/10/2017,0000006026,LION SECURITY SERVICES PLC,ETH,SECURITY/ SAFETY SERVICES,"181,774"
Unit,PO Date,PO ID,Vendor Name,Vendor Cntry,Item Category Description,USD Amount
BGD01,28/10/2017,0000001225,Essential Drugs Company Limited,BGD,MISC DRUGS,"103,331"
HQSMS,27/10/2017,0000039952,NRS Relief FZE,ARE,BLANKETS,"151,410"
HQSMS,27/10/2017,0000039954,ALPINTER,BEL,BLANKETS,"689,472"
HQSMS,27/10/2017,0000039957,NRS Relief FZE,ARE,PREFABRICATED Warehouse,"600,000"
HQSMS,27/10/2017,0000039959,O.K.I. GENERAL TRADING LLC,ARE,KITCHENWARE,"264,688"
HQSMS,27/10/2017,0000039961,W.Giertsen Energy Solutions AS,NOR,LAMP/ LAMP COMPONENTS,"1,002,437"
HQSMS,27/10/2017,0000039962,UNITED NATIONS GENERAL FUND,USA,BUSINESS/ ADMINISTRATIVE SER,"500,556"
HQSMS,27/10/2017,0000039963,NRS Relief FZE,ARE,TENT/ CAMP/ OUTDOOR EQUIP/ ACC,"1,822,800"
HQSMS,27/10/2017,0000039967,NRS Relief FZE,ARE,PLASTIC PRODUCTS (SHEETS & ROL,"100,861"
HQSMS,27/10/2017,0000039969,DANOFFICE PLC,DNK,COMPUTERS,"137,776"
KEN01,27/10/2017,0000010204,EQUITY BANK LTD -DADAAB,KEN,BUSINESS/ ADMINISTRATIVE SER,"188,954"
ETH01,26/10/2017,0000006018,SAHLEMARIAM ZERGAW BUILDING CONTRACTOR,ETH,MAINTENANCE/ CONSTRUCTION SER,"137,263"
HQSMS,26/10/2017,0000039929,TECHNO RELIEF OVERSEAS (I) PVT LTD,IND,BLANKETS,"311,875"
HQSMS,26/10/2017,0000039937,PARAMOUNT TARPAULIN INDUSTRIES,PAK,BLANKETS,"371,508"
HQSMS,26/10/2017,0000039938,NATIONAL TENT HOUSE,PAK,BLANKETS,"433,984"
LBN01,26/10/2017,0000002594,MEDCO S.A.L,LBN,FUELS (UNSPECIFIED),"800,000"
PAK01,26/10/2017,0000005592,EY FORD RHODES CHARTERED ACCOUNTANTS,PAK,ENGINEERING SERVICES,"121,155"
PSFRR,26/10/2017,0000001107,INTHERA SPA,ITA,ADVERTISING/ INFORMATION SER,"100,236"
SYR01,26/10/2017,0000004822,KEID S.A.L,LBN,WATER COOLED POWER GENERATORS,"128,724"
TUR01,26/10/2017,0000003953,PTTBANK,TUR,BUSINESS/ ADMINISTRATIVE SER,"116,506"
TUR01,26/10/2017,0000003960,KUEHNE AND NAGEL A/S,DNK,STORAGE/PACKING/HANDLING,"126,500"
HQSMS,25/10/2017,0000039897,WHO (UNICC),CHE,COMPUTER SERVICES,"569,284"
HQSMS,25/10/2017,0000039905,W.Giertsen Energy Solutions AS,NOR,LAMP/ LAMP COMPONENTS,"349,479"
HQSMS,25/10/2017,0000039907,PUYOUNG IND CO. LTD,KOR,PLASTIC PRODUCTS (SHEETS & ROL,"659,887"
HQSMS,25/10/2017,0000039909,PUYOUNG IND CO. LTD,KOR,PLASTIC PRODUCTS (SHEETS & ROL,"659,887"
HQSMS,25/10/2017,0000039919,Shree Balaji Woollen Mills,IND,BLANKETS,"104,544"
HQSMS,25/10/2017,0000039920,PARAMOUNT TARPAULIN INDUSTRIES,PAK,BLANKETS,"113,098"
IRQ01,25/10/2017,0000003247,Iraq Wallet,IRQ,FINANCIAL SERVICES,"1,242,527"
SDN01,25/10/2017,0000006138,ALHADAF SERVICES COMPANY LTD,SDN,SECURITY/ SAFETY SERVICES,"176,307"
SDN01,25/10/2017,0000006140,AL CANAR DEVELOPMENT CO. LTD,SDN,WOOD POLES,"152,929"
SDN01,25/10/2017,0000006142,Galgalo Transportation Services Enterpri,SDN,ROOFING MATERIAL,"259,653"
SDN01,25/10/2017,0000006142,Galgalo Transportation Services Enterpri,SDN,"STRUCTURAL MATERIALS ( TIMBER,","278,050"
SDN01,25/10/2017,0000006143,MUSA ELNAIR BUSINESS FOR BUILDING AND,SDN,ROOFING MATERIAL,"142,492"
SDN01,25/10/2017,0000006144,AL CANAR DEVELOPMENT CO. LTD,SDN,"STRUCTURAL MATERIALS ( TIMBER,","150,000"
SDN01,25/10/2017,0000006144,AL CANAR DEVELOPMENT CO. LTD,SDN,WOOD POLES,"136,000"
SDN01,25/10/2017,0000006146,Galgalo Transportation Services Enterpri,SDN,ROOFING MATERIAL,"438,401"
SDN01,25/10/2017,0000006146,Galgalo Transportation Services Enterpri,SDN,"STRUCTURAL MATERIALS ( TIMBER,","379,296"
Unit,PO Date,PO ID,Vendor Name,Vendor Cntry,Item Category Description,USD Amount
SDN01,25/10/2017,0000006147,MUSA ELNAIR BUSINESS FOR BUILDING AND,SDN,ROOFING MATERIAL,"175,128"
SDN01,25/10/2017,0000006147,MUSA ELNAIR BUSINESS FOR BUILDING AND,SDN,WOOD POLES,"129,552"
SYR01,25/10/2017,0000004817,KUEHNE AND NAGEL A/S,DNK,CARGO/PASSENGER TRANSPORT,"405,780"
SYR01,25/10/2017,0000004819,ETAC SAL,LBN,CONCRETE/ CEMENT/ PLASTER,"161,520"
SYR01,25/10/2017,0000004819,ETAC SAL,LBN,LAMP/ LAMP COMPONENTS,"670,560"
SYR01,25/10/2017,0000004819,ETAC SAL,LBN,SOLAR GENERATORS/ SUPPLIES,"193,151"
TZA01,25/10/2017,0000003922,ENGEN PETROLEUM (TANZANIA) LTD,TZA,DIESEL,"515,112"
UKR01,25/10/2017,0000002369,LLC FIRM RIVER,UKR,FUELS (UNSPECIFIED),"769,729"
GRC01,24/10/2017,0000002431,PREPAID FINANCIAL SERVICES LTD,GBR,FINANCIAL SERVICES,"170,652"
GRC01,24/10/2017,0000002433,TECHNI SA,GRC,AIR COOLED POWER GENERATORS,"136,203"
GRC01,24/10/2017,0000002434,TECHNI SA,GRC,MAINTENANCE/ CONSTRUCTION SER,"500,507"
HQSMS,24/10/2017,0000038855,KUEHNE AND NAGEL A/S,DNK,CARGO/PASSENGER TRANSPORT,"141,460"
HQSMS,24/10/2017,0000039879,TECHNO RELIEF SERVICES LTD,KEN,CLOTHING,"123,325"
HQSMS,24/10/2017,0000039881,NATIONAL TENT HOUSE,PAK,BLANKETS,"216,992"
HQSMS,24/10/2017,0000039882,ADVATECH OFFICE SUPPLIES LTD,KEN,RECREATIONAL/PLAYGROUND EQUIP,"137,350"
HQSMS,24/10/2017,0000039888,KUEHNE AND NAGEL A/S,DNK,CARGO/PASSENGER TRANSPORT,"278,000"
HQSMS,24/10/2017,0000039893,VISHAL METAL INDUSTRIES,IND,KITCHENWARE,"139,447"
LBN01,24/10/2017,0000002591,Mustapha S.E. Adada Establishment,LBN,MAINTENANCE/ CONSTRUCTION SER,"2,772,136"
TCD01,24/10/2017,0000006053,STE METALLUX INDUSTRIE,TCD,MAINTENANCE/ CONSTRUCTION SER,"112,294"
TUR01,24/10/2017,0000003925,MANPOWER INSAN KAYNAKLARI LIMITED SIRKET,TUR,BUSINESS/ ADMINISTRATIVE SER,"9,682,006"
CAN01,23/10/2017,0000001070,Public Outreach Consultancy INC.,CAN,BUSINESS/ ADMINISTRATIVE SER,"248,874"
IRQ01,23/10/2017,0000003238,Iraq Wallet,IRQ,FINANCIAL SERVICES,"3,100,000"
IRQ01,23/10/2017,0000003242,Asia Hawala,IRQ,FINANCIAL SERVICES,"4,800,000"
KEN01,23/10/2017,0000010186,UNITED NATIONS OFFICE AT NAIROBI,KEN,HEALTHCARE SERVICES,"260,000"
SYR01,23/10/2017,0000004811,UNDP,USA,BUSINESS/ ADMINISTRATIVE SER,"547,005"
SYR01,23/10/2017,0000004814,FOUR SEASONS HOTEL,SYR,BUSINESS/ ADMINISTRATIVE SER,"181,373"
TZA01,23/10/2017,0000003916,SOAP AND ALLIED INDUSTRIES LIMITED,TZA,SOAP/CLEANING /HYGIENE SUPPLIE,"321,342"
TZA01,23/10/2017,0000003918,SOAP AND ALLIED INDUSTRIES LIMITED,TZA,SOAP/CLEANING /HYGIENE SUPPLIE,"214,228"
IRQ01,22/10/2017,0000003217,OIL BRIDGE COMPANY FOR GENERAL TRADING,IRQ,BUSINESS/ ADMINISTRATIVE SER,"159,775"
HQSMS,20/10/2017,0000039855,PLANSON INTERNATIONAL CO.,USA,DATA COLLECTION EQUIPMENT,"101,000"
HQSMS,20/10/2017,0000039856,PLANSON INTERNATIONAL CO.,USA,DATA COLLECTION EQUIPMENT,"117,925"
HQSMS,20/10/2017,0000039859,HESCO BASTION LTD.,GBR,PERSONAL SAFETY/ PROTECTION,"221,170"
HQSMS,20/10/2017,0000039869,NRS Relief FZE,ARE,PLASTIC PRODUCTS (SHEETS & ROL,"135,700"
HQSMS,20/10/2017,0000039873,O.B. WIIK AS,NOR,PREFABRICATED House,"101,650"
TUR01,20/10/2017,0000003923,KUEHNE AND NAGEL A/S,DNK,CARGO/PASSENGER TRANSPORT,"149,562"
HQSMS,19/10/2017,0000039878,KUEHNE AND NAGEL A/S,DNK,CARGO/PASSENGER TRANSPORT,"182,100"
SYR01,19/10/2017,0000004805,SARA COMPANY,SYR,CONCRETE/ CEMENT/ PLASTER,"252,951"
Unit,PO Date,PO ID,Vendor Name,Vendor Cntry,Item Category Description,USD Amount
SYR01,19/10/2017,0000004806,Joseph and Elie Sanossian Company,SYR,STRUCTURAL BUILDING PRODUCTS /,"209,025"
SYR01,19/10/2017,0000004807,TAREK SAYEGH Est For Trading&Contracting,LBN,STRUCTURAL BUILDING PRODUCTS /,"295,716"
HQSMS,18/10/2017,0000039819,NUTRISET SAS,FRA,PREPARED/ PRESERVED FOODS,"130,542"
KEN01,18/10/2017,0000010174,TOTAL KENYA LIMITED,KEN,DIESEL,"277,550"
KEN01,18/10/2017,0000010176,TOTAL KENYA LIMITED,KEN,DIESEL,"172,391"
KEN01,18/10/2017,0000010179,DALBIT PETROLEUM LIMITED,KEN,DIESEL,"108,158"
KEN01,18/10/2017,0000010180,DALBIT PETROLEUM LIMITED,KEN,DIESEL,"111,910"
LBN01,18/10/2017,0000002575,STE. TELESUPPORT INTERNATIONAL SAL,LBN,FINANCIAL SERVICES,"158,668"
LBN01,18/10/2017,0000002576,STE. TELESUPPORT INTERNATIONAL SAL,LBN,ADVERTISING/ INFORMATION SER,"103,528"
TUR01,18/10/2017,0000003916,VIVEKA YAZILIM BILISIM TEKNOLOJILERI,TUR,FINANCIAL SERVICES,"126,362"
DONIK,17/10/2017,0000000467,Fast Retailing Co. Ltd.,JPN,CLOTHING,"1,264,655"
DONIK,17/10/2017,0000000468,United Arab Emirates,CHE,CARGO/PASSENGER TRANSPORT,"287,800"
HQSMS,17/10/2017,0000039791,VISION BRANDS EAST AFRICA LIMITED,KEN,PERSONAL CARE PRODUCTS,"122,750"
HQSMS,17/10/2017,0000039793,DAMCO DENMARK A/S,DNK,CARGO/PASSENGER TRANSPORT,"100,670"
HQSMS,16/10/2017,0000039773,ARB Corporation Ltd.,AUS,SPARE PARTS/ ACCESSORIES,"107,112"
HQSMS,16/10/2017,0000039781,KUEHNE AND NAGEL A/S,DNK,CARGO/PASSENGER TRANSPORT,"139,250"
HQSMS,16/10/2017,0000039783,Tana Netting FZ-LLC,ARE,MOSQUITO NET,"131,040"
HQSMS,16/10/2017,0000039784,W.Giertsen Energy Solutions AS,NOR,LAMP/ LAMP COMPONENTS,"322,596"
HQSMS,16/10/2017,0000039786,KUEHNE AND NAGEL A/S,DNK,CARGO/PASSENGER TRANSPORT,"182,500"
HQSMS,13/10/2017,0000039767,KUEHNE AND NAGEL A/S,DNK,CARGO/PASSENGER TRANSPORT,"182,100"
KEN01,13/10/2017,0000010165,WFP SOMALIA,KEN,CHARTERS,"117,222"
LBN01,13/10/2017,0000002571,AL Bonyan Company for Engineering & Cont,LBN,MAINTENANCE/ CONSTRUCTION SER,"1,555,589"
THA01,13/10/2017,0000001490,RMA Automotive Company Limited,THA,ENGINEERING SERVICES,"101,830"
TUR01,13/10/2017,0000003913,PTTBANK,TUR,BUSINESS/ ADMINISTRATIVE SER,"301,207"
HQSMS,12/10/2017,0000039718,KUEHNE AND NAGEL A/S,DNK,CARGO/PASSENGER TRANSPORT,"182,500"
HQSMS,12/10/2017,0000039719,NRS Relief FZE,ARE,BEDCLOTHES/ MATRESSES/ TOWELS,"185,783"
HQSMS,12/10/2017,0000039721,O.K.I. GENERAL TRADING LLC,ARE,KITCHENWARE,"346,500"
HQSMS,12/10/2017,0000039724,TECHNO RELIEF OVERSEAS (I) PVT LTD,IND,KITCHENWARE,"368,581"
HQSMS,12/10/2017,0000039727,NOVACOM SERVICES,FRA,SATELLITE EQUIP/ ACCESSORIES,"230,000"
HQSMS,12/10/2017,0000039735,STREAMFLOW POLYWEAVE PVT. LTD.,IND,BEDCLOTHES/ MATRESSES/ TOWELS,"180,960"
HQSMS,12/10/2017,0000039739,DGDA Switzerland SARL,CHE,FINANCIAL SERVICES,"343,668"
HQSMS,12/10/2017,0000039740,TOYOTA MOTOR CORPORATION,JPN,4x4 DC PICK-UP,"144,690"
HQSMS,12/10/2017,0000039743,NOVACOM SERVICES,FRA,SATELLITE EQUIP/ ACCESSORIES,"115,000"
HQSMS,12/10/2017,0000039745,TOYOTA MOTOR CORPORATION,JPN,4x4 STATION WAGON,"697,054"
IRQ01,12/10/2017,0000003223,Tarzeen Company,IRQ,ROPES/ CHAINS/ WIRES,"170,000"
FRA01,11/10/2017,0000001428,DIRECT SUD RECRUTEMENT DONATEURS,FRA,ADVERTISING/ INFORMATION SER,"235,849"
GRC01,11/10/2017,0000002409,ZORPIDIS A.E.E. TOYRISTIKON KSENODOX.,GRC,CARGO/PASSENGER TRANSPORT,"353,774"
Unit,PO Date,PO ID,Vendor Name,Vendor Cntry,Item Category Description,USD Amount
HQSMS,11/10/2017,0000039684,INDO-DANE TEXTILE INDUSTRIES PVT. LTD.,IND,BEDCLOTHES/ MATRESSES/ TOWELS,"364,000"
HQSMS,11/10/2017,0000039687,KUEHNE AND NAGEL A/S,DNK,CARGO/PASSENGER TRANSPORT,"182,500"
HQSMS,11/10/2017,0000039688,PUYOUNG IND CO. LTD,KOR,PLASTIC PRODUCTS (SHEETS & ROL,"754,157"
HQSMS,11/10/2017,0000039691,KITCHEN ESSENTIALS,IND,KITCHENWARE,"844,025"
HQSMS,11/10/2017,0000039694,PUYOUNG IND CO. LTD,KOR,PLASTIC PRODUCTS (SHEETS & ROL,"471,348"
HQSMS,11/10/2017,0000039699,NRS Relief FZE,ARE,PLASTIC PRODUCTS (SHEETS & ROL,"475,540"
HQSMS,11/10/2017,0000039700,NRS Relief FZE,ARE,BEDCLOTHES/ MATRESSES/ TOWELS,"125,700"
HQSMS,11/10/2017,0000039701,NRS Relief FZE,ARE,PLASTIC PRODUCTS (SHEETS & ROL,"244,670"
HQSMS,11/10/2017,0000039708,DANOFFICE PLC,DNK,COMPUTERS,"107,880"
TUR01,11/10/2017,0000003909,PTTBANK,TUR,BUSINESS/ ADMINISTRATIVE SER,"222,675"
CAN01,10/10/2017,0000001062,DeloitteManagement Services LP,CAN,BUSINESS/ ADMINISTRATIVE SER,"132,800"
HQSMS,10/10/2017,0000039667,WHO (UNICC),CHE,COMPUTER SERVICES,"213,627"
HQSMS,10/10/2017,0000039672,S.K. CORPORATION,PAK,BAKERY PRODUCTS,"168,640"
HQSMS,10/10/2017,0000039675,DANOFFICE PLC,DNK,COMPUTERS,"142,260"
HQSMS,10/10/2017,0000039676,NRS Relief FZE,ARE,PLASTIC PRODUCTS (SHEETS & ROL,"316,240"
HQSMS,10/10/2017,0000039679,Farmingtons AUTOMOTIVE Gmbh,DEU,ARMOURED VEHICLES,"1,585,300"
SDN01,10/10/2017,0000006124,Galgalo Transportation Services Enterpri,SDN,CARGO/PASSENGER TRANSPORT,"120,000"
SSD01,10/10/2017,0000003156,748 AIR SERVICES LTD,KEN,CHARTERS,"236,736"
TCD01,10/10/2017,0000006025,WFP CHAD IMPREST ACCOUNT XAF,TCD,MEETING/TRAVEL/ FOOD SER,"188,820"
DONIK,09/10/2017,0000000465,Fast Retailing Co. Ltd.,JPN,CLOTHING,"155,365"
HQSMS,09/10/2017,0000039643,NRS Relief FZE,ARE,PLASTIC PRODUCTS (SHEETS & ROL,"741,040"
HQSMS,09/10/2017,0000039644,PLANSON INTERNATIONAL CO.,USA,DATA COLLECTION EQUIPMENT,"137,524"
HQSMS,09/10/2017,0000039645,KUEHNE AND NAGEL A/S,DNK,CARGO/PASSENGER TRANSPORT,"177,100"
HQSMS,09/10/2017,0000039646,W.Giertsen Energy Solutions AS,NOR,LAMP/ LAMP COMPONENTS,"3,445,803"
KEN01,09/10/2017,0000010146,G4S SECURITY SERVICES (K) LTD,KEN,SECURITY/ SAFETY SERVICES,"408,423"
IRQ01,08/10/2017,0000003232,Maxim Company for General Trading,IRQ,HOUSEHOLD FURNITURE/EQUIPMENT,"210,000"
HQSMS,06/10/2017,0000039626,O.B. WIIK AS,NOR,PREFABRICATED Warehouse,"110,340"
HQSMS,06/10/2017,0000039629,WHO (UNICC),CHE,COMPUTER SERVICES,"100,000"
HQSMS,06/10/2017,0000039634,PLANSON INTERNATIONAL CO.,USA,DATA COLLECTION EQUIPMENT,"100,236"
HQSMS,06/10/2017,0000039638,DANOFFICE PLC,DNK,COMPUTERS,"114,670"
HQSMS,05/10/2017,0000039600,NRS Relief FZE,ARE,PLASTIC PRODUCTS (SHEETS & ROL,"149,370"
HQSMS,05/10/2017,0000039604,Integration energy&environment GmbH,DEU,ENGINEERING SERVICES,"198,467"
HQSMS,05/10/2017,0000039609,Primary Care Education International Ltd,GBR,EDUCATION/ TRAINING SERVICES,"175,000"
HQSMS,05/10/2017,0000039617,ICOM FRANCE,FRA,VHF EQUIPMENT,"109,654"
DONIK,04/10/2017,0000000464,United Nations Development Programme (UN,USA,MOSQUITO NET,"1,015,399"
HQSMS,04/10/2017,0000039587,INTERNATIONAL DISPENSARY ASSOCIATION (ID,NLD,CARGO/PASSENGER TRANSPORT,"213,134"
HQSMS,04/10/2017,0000039587,INTERNATIONAL DISPENSARY ASSOCIATION (ID,NLD,MISC DRUGS,"1,052,284"
Unit,PO Date,PO ID,Vendor Name,Vendor Cntry,Item Category Description,USD Amount
KEN01,04/10/2017,0000010138,WFP SOMALIA,KEN,CHARTERS,"230,000"
YEM01,04/10/2017,0000003165,UNITED NATIONS DEVELOPMENT PROGRAMME,YEM,BUSINESS/ ADMINISTRATIVE SER,"317,594"
YEM01,04/10/2017,0000003166,ALQUSS COMPANY FOR TRADING,YEM,STRUCTURAL BUILDING PRODUCTS /,"270,000"
YEM01,04/10/2017,0000003166,ALQUSS COMPANY FOR TRADING,YEM,WOOD POLES,"621,000"
HQSMS,03/10/2017,0000039567,GOLDEN AFRICA KENYA LIMITED,KEN,SOAP/CLEANING /HYGIENE SUPPLIE,"212,824"
IRQ01,03/10/2017,0000003226,Iraq Wallet,IRQ,BUSINESS/ ADMINISTRATIVE SER,"810,570"
IRQ01,03/10/2017,0000003228,Iraq Wallet,IRQ,BUSINESS/ ADMINISTRATIVE SER,"190,714"
PAK01,03/10/2017,0000005582,BIO-ID TECHNOLOGIES SA,CHE,COMPUTER SERVICES,"238,212"
SOM01,03/10/2017,0000002341,Standard Chartered Somalia,SOM,FINANCIAL SERVICES,"350,000"
HQSMS,02/10/2017,0000039561,PLANSON INTERNATIONAL CORPORATION,USA,COMPUTERS,"137,800"
JOR01,02/10/2017,0000004855,Cairo Amman Bank,JOR,BUSINESS/ ADMINISTRATIVE SER,"5,494,350"
JOR01,02/10/2017,0000004855,Cairo Amman Bank,JOR,FINANCIAL SERVICES,"127,119"
NLD01,02/10/2017,0000000012,Pepperminds Nederland BV,NLD,ADVERTISING/ INFORMATION SER,"541,713"
SSD01,02/10/2017,0000003146,NIRVANA INVESTMENT CO. LTD,UGA,MAINTENANCE/ CONSTRUCTION SER,"105,447"
SSD01,02/10/2017,0000003148,Juba Office Cleaning Services  LTD,UGA,MAINTENANCE/ CONSTRUCTION SER,"303,609"
TZA01,02/10/2017,0000003901,PUMA ENERGY TANZANIA LIMITED,TZA,DIESEL,"165,794"
BEL01,29/09/2017,0000001215,TETRIS DESIGN & BUILD,BEL,MAINTENANCE/ CONSTRUCTION SER,"156,697"
GRC01,29/09/2017,0000002392,PREPAID FINANCIAL SERVICES LTD,GBR,FINANCIAL SERVICES,"104,877"
HQSMS,29/09/2017,0000039545,EASTERN SURGICAL COMPANY,IND,MISC MEDICAL SUPPLIES,"451,216"
NGA01,29/09/2017,0000001486,CHUPUN GLOBAL SERVICES,NGA,BLANKETS,"103,174"
DONIK,28/09/2017,0000000462,FUJI OPTICAL,AZE,MISC MEDICAL SUPPLIES,"180,926"
PSFRR,28/09/2017,0000001082,METADONORS SRL,ITA,ADVERTISING/ INFORMATION SER,"170,673"
CAN01,27/09/2017,0000001063,DEMO TV LTD,GBR,PRINTER/ PRINTER ACCESSORIES,"108,329"
HQSMS,27/09/2017,0000039515,GOLDEN AFRICA KENYA LIMITED,KEN,SOAP/CLEANING /HYGIENE SUPPLIE,"134,310"
HQSMS,27/09/2017,0000039516,TOYOTA MOTOR CORPORATION,JPN,4x4 STATION WAGON,"446,196"
HQSMS,27/09/2017,0000039526,DANOFFICE PLC,DNK,COMPUTERS,"102,000"
TUR01,27/09/2017,0000003862,YAKUPOGLU TEKSTIL VE DERI SAN. TIC. A.S,TUR,TENT/ CAMP/ OUTDOOR EQUIP/ ACC,"1,280,000"
DONIK,26/09/2017,0000000461,Spain,ESP,BUSINESS/ ADMINISTRATIVE SER,"325,000"
KEN01,26/09/2017,0000010099,DALBIT PETROLEUM LIMITED,KEN,DIESEL,"111,409"
SYR01,26/09/2017,0000004796,KHULUD SIRRI HALABI / DHL Express,LBN,STORAGE/PACKING/HANDLING,"725,000"
TUR01,26/09/2017,0000003857,PTTBANK,TUR,BUSINESS/ ADMINISTRATIVE SER,"148,111"
HQSMS,25/09/2017,0000039494,K. ARANO AND CO. LTD.,JPN,GENERAL CARGO TRUCKS,"151,755"
SYR01,25/09/2017,0000004795,KHULUD SIRRI HALABI / DHL Express,LBN,STORAGE/PACKING/HANDLING,"270,000"
YEM01,25/09/2017,0000003161,STALLION SECURITY & SAFETY SERVICES LTD.,YEM,SECURITY/ SAFETY SERVICES,"280,674"
JOR01,24/09/2017,0000004839,Shark for Security and Armed Protection,JOR,SECURITY/ SAFETY SERVICES,"446,797"
CAN01,22/09/2017,0000001061,"M+R Strategic Services, INC.",USA,BUSINESS/ ADMINISTRATIVE SER,"723,440"
CHN01,22/09/2017,0000002010,MAKE THE RIGHT CALL,HKG,ADVERTISING/ INFORMATION SER,"120,527"
Unit,PO Date,PO ID,Vendor Name,Vendor Cntry,Item Category Description,USD Amount
CMR01,22/09/2017,0000004487,CAMEROUNAISE DE RAFFINAGE MAYA,CMR,SOAP/CLEANING /HYGIENE SUPPLIE,"124,689"
HQSMS,21/09/2017,0000039454,CORNERSTONE ONDEMAND INC.,GBR,EDUCATION/ TRAINING SERVICES,"291,526"
HQSMS,21/09/2017,0000039457,KUEHNE AND NAGEL A/S,DNK,CARGO/PASSENGER TRANSPORT,"125,975"
HQSMS,21/09/2017,0000039465,WILLIS LTD,GBR,INSURANCE SERVICES,"883,304"
NGA01,21/09/2017,0000001476,FINCHGLOW TRAVELS AGENCY LTD,NGA,MEETING/TRAVEL/ FOOD SER,"160,117"
HQSMS,20/09/2017,0000039431,PLANSON INTERNATIONAL CO.,USA,DATA COLLECTION EQUIPMENT,"109,480"
JOR01,20/09/2017,0000004834,FINE HYGIENIC PAPER CO.,JOR,PERSONAL CARE PRODUCTS,"442,087"
JOR01,20/09/2017,0000004835,Al Sanabel Converting Industries CO.LTD,JOR,PERSONAL CARE PRODUCTS,"153,247"
SYR01,20/09/2017,0000004792,KHULUD SIRRI HALABI / DHL Express,LBN,CARGO/PASSENGER TRANSPORT,"150,000"
DONIK,19/09/2017,0000000459,United Arab Emirates,CHE,CARGO/PASSENGER TRANSPORT,"125,000"
DONIK,19/09/2017,0000000460,UPS Foundation,USA,CARGO/PASSENGER TRANSPORT,"275,000"
HQSMS,19/09/2017,0000039379,W.Giertsen Energy Solutions AS,NOR,LAMP/ LAMP COMPONENTS,"1,503,656"
HQSMS,19/09/2017,0000039388,KITCHEN ESSENTIALS,IND,KITCHENWARE,"461,656"
